posicion,etiqueta
01020310401,30557690101325003604
01020310402,
01020310501,
01020310502,
01020310601,
01020310602,
01020310701,30557690100819003805
01020310702,
01020310801,30557690101426003575
01020310802,
01020320101,30557690101123003799
01020320102,
01020320201,
01020320202,
01020320301,
01020320302,
01020320401,
01020320402,
01020320501,
01020320502,
01020320601,
01020320602,
01020320701,
01020320702,
01020320801,
01020320802,
01020330101,
01020330102,
01020330201,
01020330202,
01020330301,
01020330302,
01020330401,
01020330402,
01020330501,
01020330502,
01020330601,
01020330602,
01020330701,
01020330702,
01020330801,
01020330802,
01020340101,
01020340102,
01020340201,
01020340202,
01020340301,
01020340302,30557690100415001101
01020340401,
01020340402,
01020340501,
01020340502,
01020340601,
01020340602,
01020340701,
01020340702,
01020340801,
01020340802,
01020350101,
01020350102,
01020350201,
01020350202,
01020350301,
01020350302,
01020350401,
01020350402,
01020350501,
01020350502,
01020350601,
01020350602,
01020350701,
01020350702,
01020350801,
01020350802,30557690101831001012
01020360101,
01020360102,
01020360201,
01020360202,
01020360301,
01020360302,
01020360401,
01020360402,
01020360501,
01020360502,
01020360601,
01020360602,30557690100112000829
01020360701,
01020360702,
01020360801,
01020360802,
01020370101,
01020370102,
01020370201,
01020370202,
01020370301,
01020370302,
01020370401,
01020370402,
01020370501,
01020370502,
01020370601,
01020370602,
01020370701,
01020370702,
01020370801,
01020370802,30557690101224000841
01020380101,
01020380102,
01020380201,
01020380202,
01020380301,
01020380302,
01020380401,
01020380402,
01020380501,
01020380502,
01020380601,
01020380602,
01020380701,
01020380702,30557690100011001122
01020380801,
01020380802,
01020390101,
01020390102,
01020390201,
01020390202,
01020390301,
01020390302,
01020390401,
01020390402,
01020390501,
01020390502,
01020390601,
01020390602,
01020390701,
01020390702,
01020390801,
01020390802,
01020400101,
01020400102,
01020400201,
01020400202,
01020400301,
01020400302,
01020400401,
01020400402,
01020400501,
01020400502,
01020400601,
01020400602,
01020400701,
01020400702,
01020400801,
01020400802,
01020410101,
01020410102,
01020410201,
01020410202,
01020410301,
01020410302,
01020410401,
01020410402,
01020410501,
01020410502,
01020410601,
01020410602,
01020410701,
01020410702,
01020410801,
01020410802,
01020420101,
01020420102,
01020420201,
01020420202,30557690100213001137
01020420301,
01020420302,
01020420401,
01020420402,30557690101932001155
01020420501,
01020420502,
01020420601,
01020420602,
01020420701,
01020420702,
01020420801,
01020420802,
01020430101,
01020430102,
01020430201,
01020430202,
01020430301,
01020430302,
01020430401,
01020430402,
01020430501,
01020430502,
01020430601,
01020430602,
01020430701,
01020430702,30557690101729001120
01020430801,
01020430802,
01020440101,
01020440102,
01020440201,
01020440202,30557690100415001135
01020440301,
01020440302,
01020440401,
01020440402,
01020440501,
01020440502,
01020440601,
01020440602,30557690101426000890
01020440701,
01020440702,
01020440801,
01020440802,
01020450101,
01020450102,30557690100921001166
01020450201,
01020450202,
01020450301,
01020450302,
01020450401,
01020450402,30557690101729000817
01020450501,
01020450502,
01020450601,
01020450602,30557690100314000905
01020450701,
01020450702,
01020450801,
01020450802,
01020460101,
01020460102,
01020460201,
01020460202,
01020460301,
01020460302,
01020460401,
01020460402,
01020460501,
01020460502,
01020460601,
01020460602,
01020460701,
01020460702,
01020460801,
01020460802,30557690100921000821
01020470101,
01020470102,
01020470201,
01020470202,
01020470301,
01020470302,
01020470401,
01020470402,
01020470501,
01020470502,
01020470601,
01020470602,
01020470701,
01020470702,
01020470801,
01020470802,
01020480101,
01020480102,
01020480201,
01020480202,30557690101224001151
01020480301,
01020480302,
01020480401,
01020480402,
01020480501,
01020480502,
01020480601,
01020480602,
01020480701,
01020480702,
01020480801,
01020480802,
01020490101,
01020490102,
01020490201,
01020490202,
01020490301,
01020490302,
01020490401,
01020490402,
01020490501,
01020490502,
01020490601,
01020490602,
01020490701,
01020490702,
01020490801,
01020490802,
01020500101,
01020500102,
01020500201,
01020500202,30557690101628000826
01020500301,
01020500302,
01020500401,
01020500402,30557690101729000844
01020500501,
01020500502,
01020500601,
01020500602,
01020500701,
01020500702,
01020500801,
01020500802,30557690100921000967
01020510101,
01020510102,
01020510201,
01020510202,
01020510301,
01020510302,
01020510401,
01020510402,
01020510501,
01020510502,30557690101224000884
01020510601,
01020510602,
01020510701,
01020510702,
01020510801,
01020510802,
01020520101,
01020520102,
01020520201,
01020520202,
01020520301,
01020520302,30557690100011000948
01020520401,
01020520402,30557690100718001157
01020520501,
01020520502,
01020520601,
01020520602,
01020520701,
01020520702,
01020520801,
01020520802,
01020530101,
01020530102,
01020530201,
01020530202,
01020530301,
01020530302,
01020530401,
01020530402,
01020530501,
01020530502,
01020530601,
01020530602,
01020530701,
01020530702,
01020530801,
01020530802,
01020540101,
01020540102,
01020540201,
01020540202,
01020540301,
01020540302,
01020540401,
01020540402,
01020540501,
01020540502,
01020540601,
01020540602,30557690100718001027
01020540701,
01020540702,
01020540801,
01020540802,
01020550101,
01020550102,
01020550201,
01020550202,
01020550301,
01020550302,30557690101932000818
01020550401,
01020550402,
01020550501,
01020550502,
01020550601,
01020550602,
01020550701,
01020550702,
01020550801,
01020550802,30557690100516000991
01020560101,
01020560102,30557690101325000933
01020560201,
01020560202,
01020560301,
01020560302,
01020560401,
01020560402,
01020560501,
01020560502,
01020560601,
01020560602,
01020560701,
01020560702,
01020560801,
01020560802,
01020570101,
01020570102,
01020570201,
01020570202,
01020570301,
01020570302,
01020570401,
01020570402,
01020570501,
01020570502,30557690101628000876
01020570601,
01020570602,
01020570701,
01020570702,
01020570801,
01020570802,
01020580101,
01020580102,
01020580201,
01020580202,
01020580301,
01020580302,
01020580401,
01020580402,
01020580501,
01020580502,
01020580601,
01020580602,
01020580701,
01020580702,30557690101729001000
01020580801,
01020580802,
01020590101,
01020590102,
01020590201,
01020590202,
01020590301,
01020590302,
01020590401,
01020590402,
01020590501,
01020590502,
01020590601,
01020590602,
01020590701,
01020590702,
01020590801,
01020590802,
01020600101,
01020600102,
01020600201,
01020600202,30557690100011000988
01020600301,
01020600302,
01020600401,
01020600402,
01020600501,
01020600502,
01020600601,
01020600602,
01020600701,
01020600702,
01020600801,
01020600802,
02010010101,30557690100819001561
02010010102,30557690100819001428
02010010201,30557690101729001519
02010010202,30557690101729001309
02010010301,30557690100718001366
02010010302,30557690100718001234
02010010401,30557690100819001279
02010010402,30557690100819001213
02010010501,30557690101932001294
02010010502,30557690101932001209
02010010601,30557690100213001272
02010010602,30557690100213001216
02010010701,30557690100415001267
02010010702,30557690100415001238
02010010801,30557690100213001425
02010010802,30557690100213001321
02010020101,30557690100213001600
02010020102,30557690100213001489
02010020201,30557690101022001920
02010020202,30557690100921001174
02010020301,30557690101628001434
02010020302,30557690101628001334
02010020401,30557690100415001326
02010020402,30557690100415001273
02010020501,30557690100011001318
02010020502,30557690100011001228
02010020601,30557690101426001350
02010020602,30557690101426001276
02010020701,30557690101123001675
02010020702,30557690101123001175
02010020801,30557690100819003169
02010020802,30557690100921000823
02010030101,30557690100819002979
02010030102,30557690100112001677
02010030201,30557690101224001615
02010030202,30557690101224001513
02010030301,30557690101426001599
02010030302,30557690101426001445
02010030401,30557690100314001515
02010030402,30557690100314001338
02010030501,30557690100617001403
02010030502,30557690100617001308
02010030601,30557690101932001388
02010030602,30557690101932001368
02010030701,30557690100011001601
02010030702,30557690100011001449
02010030801,30557690101831001641
02010030802,30557690101831001531
02010040101,
02010040102,
02010040201,
02010040202,30557690101729001681
02010040301,30557690100617001700
02010040302,30557690100617001532
02010040401,30557690100415001630
02010040402,30557690100415001456
02010040501,30557690101831001454
02010040502,30557690101831001382
02010040601,30557690100718001590
02010040602,30557690100718001461
02010040701,30557690101932001689
02010040702,30557690101932001534
02010040801,30557690101325002047
02010040802,30557690100314001695
02010050101,30557690101022002744
02010050102,30557690100921003174
02010050201,30557690101729002085
02010050202,30557690101022002432
02010050301,30557690100314003873
02010050302,30557690101831001697
02010050401,30557690101325001754
02010050402,30557690101628001622
02010050501,
02010050502,30557690101325001480
02010050601,30557690101729002237
02010050602,30557690100516001629
02010050701,30557690101123001804
02010050702,30557690101022001706
02010050801,
02010050802,
02010060101,30557690100112002449
02010060102,
02010060201,30557690101426002776
02010060202,
02010060301,30557690101022003671
02010060302,
02010060401,30557690100213001753
02010060402,30557690101729002698
02010060501,30557690101123002349
02010060502,30557690100819001670
02010060601,30557690100314002787
02010060602,30557690100011003038
02010060701,30557690100415003234
02010060702,30557690101628001002
02010060801,30557690100617002933
02010060802,
02010070101,30557690101426001932
02010070102,30557690101729002243
02010070201,30557690100819002352
02010070202,
02010070301,30557690100213003861
02010070302,30557690101527001080
02010070401,30557690101729002966
02010070402,30557690100415003272
02010070501,
02010070502,
02010070601,30557690100516001952
02010070602,
02010070701,30557690100921002623
02010070702,
02010070801,30557690101426002339
02010070802,
02010080101,30557690100314002458
02010080102,
02010080201,30557690101224001817
02010080202,30557690100415002062
02010080301,30557690100921002429
02010080302,30557690100921001008
02010080401,30557690100011002850
02010080402,30557690101426000820
02010080501,30557690100921001889
02010080502,30557690101123002663
02010080601,30557690100617002263
02010080602,
02010080701,30557690100314003016
02010080702,30557690101022001079
02010080801,30557690100011003528
02010080802,
02010090101,
02010090102,
02010090201,30557690101426002139
02010090202,30557690101628000869
02010090301,30557690101527003268
02010090302,
02010090401,30557690101527003089
02010090402,30557690101224003811
02010090501,30557690101527001976
02010090502,30557690100213002537
02010090601,30557690100819002309
02010090602,30557690100314003253
02010090701,30557690100718001955
02010090702,30557690100921003236
02010090801,30557690101426002978
02010090802,30557690100011003284
02010100101,30557690101831002144
02010100102,30557690101729002413
02010100201,
02010100202,
02010100301,30557690101831002926
02010100302,30557690100112000968
02010100401,30557690101022002487
02010100402,30557690100819003249
02010100501,30557690100819002331
02010100502,30557690100314000837
02010100601,30557690100415002881
02010100602,30557690100617003404
02010100701,30557690101426002168
02010100702,30557690100921000859
02010100801,30557690101831002873
02010100802,30557690101527003629
02010110101,30557690100213002320
02010110102,30557690100819002384
02010110201,30557690100516002471
02010110202,30557690101426002588
02010110301,
02010110302,30557690101932001075
02010110401,30557690101831002035
02010110402,30557690100617002530
02010110501,30557690101527002333
02010110502,30557690101628001001
02010110601,30557690100415003455
02010110602,
02010110701,30557690100415001756
02010110702,30557690100415002545
02010110801,30557690100718001996
02010110802,30557690100213002789
02010120101,30557690101628001893
02010120102,30557690100921003469
02010120201,30557690100314001984
02010120202,30557690100415003736
02010120301,30557690101628002225
02010120302,30557690100213002450
02010120401,30557690100617003022
02010120402,
02010120501,30557690101831001825
02010120502,30557690101831001842
02010120601,30557690101831002968
02010120602,30557690101527003250
02010120701,30557690100011001787
02010120702,30557690101628002709
02010120801,30557690100516002057
02010120802,30557690100415002971
02010130101,30557690101022002884
02010130102,30557690101123003165
02010130201,30557690100718002055
02010130202,
02010130301,30557690100617001829
02010130302,30557690100213003788
02010130401,30557690100112002846
02010130402,
02010130501,30557690100314001862
02010130502,30557690100314001149
02010130601,30557690100011002725
02010130602,
02010130701,30557690100718002589
02010130702,30557690101325003233
02010130801,30557690100819002050
02010130802,
02010140101,30557690100415001926
02010140102,30557690100921002497
02010140201,30557690100819002013
02010140202,30557690101831002895
02010140301,30557690100112002117
02010140302,
02010140401,
02010140402,
02010140501,30557690101426002729
02010140502,30557690101022003155
02010140601,30557690100718002123
02010140602,
02010140701,
02010140702,
02010140801,
02010140802,
02010150101,30557690101022002080
02010150102,30557690100516000838
02010150201,30557690101932002194
02010150202,30557690100516002994
02010150301,30557690100415002609
02010150302,30557690100314003643
02010150401,30557690100112003843
02010150402,
02010150501,30557690100112003768
02010150502,
02010150601,30557690101729003657
02010150602,
02010150701,
02010150702,
02010150801,30557690101426001922
02010150802,30557690101426003349
02010160101,30557690100415002977
02010160102,30557690100617000931
02010160201,
02010160202,30557690100921001064
02010160301,
02010160302,
02010160401,30557690101831001881
02010160402,30557690100921002140
02010160501,30557690100112003355
02010160502,
02010160601,
02010160602,
02010160701,30557690101628002316
02010160702,30557690100921002526
02010160801,
02010160802,
02010170101,30557690101022002655
02010170102,30557690101123003063
02010170201,30557690101831002104
02010170202,30557690101325002182
02010170301,30557690101527002896
02010170302,
02010170401,30557690100921001995
02010170402,30557690100112000918
02010170501,30557690100011002533
02010170502,30557690101527001145
02010170601,30557690101729002326
02010170602,30557690101628002490
02010170701,30557690101022002362
02010170702,30557690100213002579
02010170801,30557690100718001763
02010170802,30557690101022000863
02010180101,30557690100011003624
02010180102,
02010180201,30557690101224002174
02010180202,30557690101932002840
02010180301,30557690101224001971
02010180302,30557690101022000953
02010180401,30557690100819002593
02010180402,30557690100516003280
02010180501,30557690100011001845
02010180502,30557690100617001958
02010180601,
02010180602,
02010180701,30557690100819002269
02010180702,
02010180801,30557690101022002052
02010180802,30557690100516002265
02010190101,30557690100314002809
02010190102,
02010190201,30557690101628002605
02010190202,
02010190301,30557690101628003330
02010190302,30557690101527003443
02010190401,
02010190402,
02010190501,30557690101932001759
02010190502,30557690101932002209
02010190601,30557690100516002249
02010190602,
02010190701,30557690100213002602
02010190702,30557690101224003074
02010190801,30557690100011002305
02010190802,30557690101325003106
02010200101,30557690101831002067
02010200102,30557690101527002291
02010200201,30557690100921002129
02010200202,
02010200301,30557690100314001789
02010200302,30557690101022001959
02010200401,30557690101527002006
02010200402,30557690101426003114
02010200501,30557690100516002071
02010200502,30557690101224000853
02010200601,30557690100112001990
02010200602,30557690101628002541
02010200701,30557690101831001972
02010200702,30557690101831001026
02010200801,30557690100819001832
02010200802,30557690100314002257
02010210101,30557690101123003785
02010210102,30557690101022001057
02010210201,
02010210202,
02010210301,30557690100921002208
02010210302,30557690100617002262
02010210401,30557690100516003803
02010210402,30557690100112001178
02010210501,30557690100314002026
02010210502,30557690101831002963
02010210601,30557690101426003676
02010210602,
02010210701,30557690100921003025
02010210702,
02010210801,30557690100011002017
02010210802,30557690100921002046
02010220101,
02010220102,
02010220201,30557690101123002022
02010220202,30557690100718003282
02010220301,30557690101729003779
02010220302,
02010220401,30557690101628003336
02010220402,30557690100314000871
02010220501,30557690101932001792
02010220502,30557690101932002477
02010220601,30557690101527002121
02010220602,
02010220701,30557690100314002422
02010220702,
02010220801,30557690101426002277
02010220802,
02010230101,30557690101831003356
02010230102,30557690100213003764
02010230201,30557690101325002335
02010230202,30557690101831002757
02010230301,30557690101831002764
02010230302,30557690101426002953
02010230401,30557690100718001943
02010230402,30557690100011002276
02010230501,
02010230502,
02010230601,30557690101729002549
02010230602,
02010230701,30557690100314002159
02010230702,30557690101628002869
02010230801,30557690100617001834
02010230802,30557690101527002745
02010240101,30557690100011003504
02010240102,
02010240201,
02010240202,
02010240301,30557690101831002078
02010240302,
02010240401,30557690100617002402
02010240402,30557690100213002431
02010240501,30557690101628003012
02010240502,
02010240601,30557690101022002357
02010240602,30557690101224001071
02010240701,30557690101426002399
02010240702,
02010240801,30557690100011002617
02010240802,30557690100718002858
02010250101,30557690100415002889
02010250102,30557690100718003079
02010250201,30557690100921002931
02010250202,30557690101426003153
02010250301,30557690101426002739
02010250302,30557690100011003304
02010250401,30557690100415002716
02010250402,30557690100819003110
02010250501,30557690101527003697
02010250502,
02010250601,30557690100921003351
02010250602,
02010250701,30557690100213002669
02010250702,30557690101527001047
02010250801,
02010250802,
02010260101,30557690100921003756
02010260102,
02010260201,30557690101527003123
02010260202,30557690100314003463
02010260301,
02010260302,
02010260401,30557690101729003312
02010260402,30557690101831003579
02010260501,30557690101325002924
02010260502,30557690101224002982
02010260601,30557690101224002996
02010260602,
02010260701,30557690100112002614
02010260702,30557690101831003214
02010260801,30557690101527003027
02010260802,30557690101022000894
02010270101,30557690101628002897
02010270102,30557690100112003315
02010270201,
02010270202,30557690101123000951
02010270301,30557690101123003177
02010270302,
02010270401,30557690100213003589
02010270402,
02010270501,
02010270502,
02010270601,30557690101831002870
02010270602,
02010270701,30557690100516002918
02010270702,30557690101729002985
02010270801,30557690100921003783
02010270802,
02010280101,
02010280102,
02010280201,
02010280202,
02010280301,30557690101628003669
02010280302,
02010280401,30557690101123003694
02010280402,30557690100011003712
02010280501,
02010280502,
02010280601,30557690100819003454
02010280602,30557690100415003466
02010280701,
02010280702,
02010280801,
02010280802,
02010290101,30557690101932003185
02010290102,
02010290201,30557690100718003441
02010290202,
02010290301,
02010290302,
02010290401,
02010290402,
02010290501,30557690101022003387
02010290502,
02010290601,30557690101022003564
02010290602,30557690100213003695
02010290701,30557690100112003839
02010290702,
02010290801,
02010290802,30557690101325001110
02010300101,
02010300102,30557690100718001074
02010300201,30557690100718003346
02010300202,
02010300301,
02010300302,
02010300401,
02010300402,
02010300501,
02010300502,
02010300601,30557690101729003860
02010300602,
02010300701,
02010300702,30557690100718000819
02010300801,
02010300802,
02010310101,30557690101729003763
02010310102,
02010310201,
02010310202,
02010310301,
02010310302,
02010310401,
02010310402,
02010310501,30557690100718003777
02010310502,
02010310601,
02010310602,30557690101729001140
02010310701,
02010310702,
02010310801,
02010310802,
02010320101,
02010320102,
02010320201,
02010320202,
02010320301,
02010320302,
02010320401,
02010320402,
02010320501,
02010320502,
02010320601,
02010320602,
02010320701,
02010320702,
02010320801,
02010320802,
02010330101,
02010330102,
02010330201,
02010330202,
02010330301,
02010330302,
02010330401,
02010330402,
02010330501,
02010330502,30557690101325001170
02010330601,
02010330602,
02010330701,
02010330702,
02010330801,
02010330802,
02010340101,
02010340102,
02010340201,
02010340202,
02010340301,
02010340302,
02010340401,
02010340402,
02010340501,
02010340502,
02010340601,
02010340602,
02010340701,
02010340702,30557690101527000982
02010340801,
02010340802,
02010350101,
02010350102,30557690101527001189
02010350201,
02010350202,
02010350301,
02010350302,
02010350401,
02010350402,
02010350501,
02010350502,
02010350601,
02010350602,
02010350701,
02010350702,
02010350801,
02010350802,
02010360101,
02010360102,30557690101123001084
02010360201,
02010360202,
02010360301,
02010360302,
02010360401,
02010360402,
02010360501,
02010360502,
02010360601,
02010360602,
02010360701,
02010360702,
02010360801,
02010360802,30557690100516000849
02010370101,
02010370102,
02010370201,
02010370202,
02010370301,
02010370302,
02010370401,
02010370402,
02010370501,
02010370502,
02010370601,
02010370602,
02010370701,
02010370702,
02010370801,
02010370802,
02010380101,
02010380102,30557690100011001164
02010380201,
02010380202,
02010380301,
02010380302,
02010380401,
02010380402,
02010380501,
02010380502,
02010380601,
02010380602,
02010380701,
02010380702,
02010380801,
02010380802,
02010390101,
02010390102,
02010390201,
02010390202,
02010390301,
02010390302,
02010390401,
02010390402,
02010390501,
02010390502,
02010390601,
02010390602,
02010390701,
02010390702,
02010390801,
02010390802,
02010400101,
02010400102,30557690100921001193
02010400201,
02010400202,30557690101022000978
02010400301,
02010400302,
02010400401,
02010400402,
02010400501,
02010400502,30557690100112001086
02010400601,
02010400602,
02010400701,
02010400702,
02010400801,
02010400802,
02010410101,
02010410102,30557690100516001070
02010410201,
02010410202,
02010410301,
02010410302,
02010410401,
02010410402,
02010410501,
02010410502,
02010410601,
02010410602,
02010410701,
02010410702,
02010410801,
02010410802,30557690101022001128
02010420101,
02010420102,
02010420201,
02010420202,
02010420301,
02010420302,
02010420401,
02010420402,
02010420501,
02010420502,
02010420601,
02010420602,
02010420701,
02010420702,
02010420801,
02010420802,
02010430101,
02010430102,
02010430201,
02010430202,
02010430301,
02010430302,
02010430401,
02010430402,
02010430501,
02010430502,
02010430601,
02010430602,
02010430701,
02010430702,
02010430801,
02010430802,
02010440101,
02010440102,
02010440201,
02010440202,
02010440301,
02010440302,
02010440401,
02010440402,
02010440501,
02010440502,
02010440601,
02010440602,
02010440701,
02010440702,
02010440801,
02010440802,
02010450101,
02010450102,
02010450201,
02010450202,
02010450301,
02010450302,
02010450401,
02010450402,
02010450501,
02010450502,
02010450601,
02010450602,
02010450701,
02010450702,
02010450801,
02010450802,
02010460101,
02010460102,
02010460201,
02010460202,30557690101123000957
02010460301,
02010460302,
02010460401,
02010460402,
02010460501,
02010460502,
02010460601,
02010460602,30557690101325001025
02010460701,
02010460702,30557690101426001154
02010460801,
02010460802,
02010470101,
02010470102,
02010470201,
02010470202,
02010470301,
02010470302,
02010470401,
02010470402,
02010470501,
02010470502,
02010470601,
02010470602,
02010470701,
02010470702,
02010470801,
02010470802,
02010480101,
02010480102,
02010480201,
02010480202,
02010480301,
02010480302,
02010480401,
02010480402,
02010480501,
02010480502,
02010480601,
02010480602,
02010480701,
02010480702,
02010480801,
02010480802,
02010490101,
02010490102,
02010490201,
02010490202,
02010490301,
02010490302,
02010490401,
02010490402,
02010490501,
02010490502,
02010490601,
02010490602,
02010490701,
02010490702,
02010490801,
02010490802,
02010500101,
02010500102,
02010500201,
02010500202,
02010500301,
02010500302,
02010500401,
02010500402,
02010500501,
02010500502,
02010500601,
02010500602,
02010500701,
02010500702,
02010500801,
02010500802,
02010510101,
02010510102,
02010510201,
02010510202,
02010510301,
02010510302,
02010510401,
02010510402,
02010510501,
02010510502,30557690101729000916
02010510601,
02010510602,
02010510701,
02010510702,
02010510801,
02010510802,
02010520101,
02010520102,30557690101224001009
02010520201,
02010520202,30557690100617001077
02010520301,
02010520302,
02010520401,
02010520402,
02010520501,
02010520502,
02010520601,
02010520602,
02010520701,
02010520702,
02010520801,
02010520802,30557690101831000831
02010530101,
02010530102,
02010530201,
02010530202,
02010530301,
02010530302,
02010530401,
02010530402,
02010530501,
02010530502,
02010530601,
02010530602,
02010530701,
02010530702,30557690101123000913
02010530801,
02010530802,
02010540101,
02010540102,
02010540201,
02010540202,
02010540301,
02010540302,
02010540401,
02010540402,
02010540501,
02010540502,
02010540601,
02010540602,
02010540701,
02010540702,
02010540801,
02010540802,
02010550101,
02010550102,
02010550201,
02010550202,
02010550301,
02010550302,
02010550401,
02010550402,
02010550501,
02010550502,
02010550601,
02010550602,
02010550701,
02010550702,
02010550801,
02010550802,
02010560101,
02010560102,
02010560201,
02010560202,30557690100112000822
02010560301,
02010560302,
02010560401,
02010560402,
02010560501,
02010560502,
02010560601,
02010560602,
02010560701,
02010560702,
02010560801,
02010560802,
02010570101,
02010570102,
02010570201,
02010570202,
02010570301,
02010570302,30557690101426000879
02010570401,
02010570402,
02010570501,
02010570502,30557690100011001003
02010570601,
02010570602,
02010570701,
02010570702,
02010570801,
02010570802,
02010580101,
02010580102,
02010580201,
02010580202,
02010580301,
02010580302,
02010580401,
02010580402,30557690101527000963
02010580501,
02010580502,
02010580601,
02010580602,
02010580701,
02010580702,
02010580801,
02010580802,
02010590101,
02010590102,
02010590201,
02010590202,
02010590301,
02010590302,
02010590401,
02010590402,30557690101831001106
02010590501,
02010590502,
02010590601,
02010590602,
02010590701,
02010590702,
02010590801,
02010590802,30557690100516000912
02010600101,
02010600102,
02010600201,
02010600202,
02010600301,
02010600302,
02010600401,
02010600402,
02010600501,
02010600502,
02010600601,
02010600602,30557690101224001168
02010600701,
02010600702,
02010600801,
02010600802,
02020010101,30557690101831001491
02020010102,30557690101831001398
02020010201,30557690101628001372
02020010202,30557690101628001299
02020010301,30557690100112001312
02020010302,30557690100112001242
02020010401,30557690100011001256
02020010402,30557690100011001210
02020010501,30557690100718001280
02020010502,30557690100718001202
02020010601,30557690100314001390
02020010602,30557690100314001233
02020010701,30557690100213001274
02020010702,30557690100213001255
02020010801,30557690101224001558
02020010802,30557690101224001327
02020020101,30557690100921001631
02020020102,30557690100921000955
02020020201,30557690100718001563
02020020202,30557690100718001402
02020020301,30557690101123001493
02020020302,30557690101123001330
02020020401,30557690101831001329
02020020402,30557690101831001261
02020020501,30557690101123001260
02020020502,30557690101123001241
02020020601,30557690101325001348
02020020602,30557690101325001262
02020020701,30557690100213001450
02020020702,30557690100213001344
02020020801,30557690100112001477
02020020802,30557690100112001412
02020030101,30557690101022003208
02020030102,30557690100819001612
02020030201,30557690101932001621
02020030202,30557690101932001465
02020030301,30557690100516001497
02020030302,30557690100516001437
02020030401,30557690100011001555
02020030402,30557690100011001349
02020030501,30557690101527001351
02020030502,30557690101527001264
02020030601,30557690101022001496
02020030602,30557690101022001377
02020030701,30557690101729001605
02020030702,30557690101729001442
02020030801,30557690100213001686
02020030802,30557690100213001516
02020040101,30557690101527002166
02020040102,30557690101527001709
02020040201,30557690100011002553
02020040202,30557690100314001632
02020040301,30557690100617003109
02020040302,30557690101628001529
02020040401,30557690101527001616
02020040402,30557690101527001451
02020040501,30557690100415001502
02020040502,30557690100415001392
02020040601,30557690100617001628
02020040602,30557690100617001457
02020040701,30557690100112003342
02020040702,30557690101123001553
02020040801,30557690100617002630
02020040802,30557690100112001651
02020050101,30557690101426001994
02020050102,
02020050201,30557690100516002766
02020050202,30557690101628003431
02020050301,
02020050302,30557690100921001667
02020050401,30557690101022001643
02020050402,30557690101022001571
02020050501,30557690101426001492
02020050502,30557690101426001044
02020050601,30557690101831001664
02020050602,30557690101831001589
02020050701,30557690101831001970
02020050702,30557690100516001679
02020050801,
02020050802,
02020060101,30557690101022002044
02020060102,30557690101527001119
02020060201,30557690101325002355
02020060202,
02020060301,
02020060302,
02020060401,30557690101527001814
02020060402,30557690100718001683
02020060501,30557690101527002210
02020060502,30557690101325001593
02020060601,30557690101932002314
02020060602,30557690100011001693
02020060701,30557690101628002625
02020060702,30557690100921003424
02020060801,30557690101932001836
02020060802,30557690101932000827
02020070101,30557690101123002469
02020070102,
02020070201,
02020070202,
02020070301,30557690100415002253
02020070302,
02020070401,30557690100314003057
02020070402,
02020070501,
02020070502,30557690101426001708
02020070601,30557690101022002443
02020070602,30557690101527002673
02020070701,
02020070702,
02020070801,30557690101022002702
02020070802,
02020080101,30557690101831002040
02020080102,30557690101932003640
02020080201,30557690101022001785
02020080202,30557690100617001112
02020080301,30557690101831003026
02020080302,
02020080401,30557690100314001772
02020080402,30557690101831002346
02020080501,
02020080502,30557690100516000972
02020080601,30557690100921001937
02020080602,30557690101224002154
02020080701,30557690101426001874
02020080702,30557690100921002005
02020080801,30557690101325002216
02020080802,30557690100718002268
02020090101,30557690100314002935
02020090102,30557690101123003707
02020090201,30557690101426001819
02020090202,30557690101831002810
02020090301,30557690101932002997
02020090302,
02020090401,30557690101022003029
02020090402,30557690101831003274
02020090501,30557690101224002783
02020090502,30557690101729002817
02020090601,
02020090602,
02020090701,
02020090702,
02020090801,30557690101426003122
02020090802,
02020100101,30557690100112002366
02020100102,30557690101831003092
02020100201,
02020100202,
02020100301,30557690100011001993
02020100302,30557690100718002332
02020100401,30557690100921002215
02020100402,30557690100819003170
02020100501,30557690101325002094
02020100502,30557690101628001096
02020100601,30557690100213001778
02020100602,30557690101831002478
02020100701,30557690101123001925
02020100702,
02020100801,30557690100011003009
02020100802,30557690100718003380
02020110101,30557690100516002718
02020110102,30557690100921003792
02020110201,30557690100314001909
02020110202,30557690100112002666
02020110301,30557690101426002949
02020110302,
02020110401,30557690100921002970
02020110402,30557690100415003100
02020110501,30557690100314003130
02020110502,
02020110601,30557690101932002915
02020110602,
02020110701,30557690100112002543
02020110702,30557690100718002990
02020110801,30557690101831001731
02020110802,30557690100112002852
02020120101,30557690101022002028
02020120102,30557690101831003146
02020120201,
02020120202,
02020120301,30557690100314003232
02020120302,30557690101831003322
02020120401,30557690100617003049
02020120402,30557690100516003462
02020120501,
02020120502,30557690101224001010
02020120601,30557690101831003251
02020120602,30557690101932003275
02020120701,
02020120702,
02020120801,30557690100112002230
02020120802,
02020130101,30557690100819002621
02020130102,30557690100213002728
02020130201,30557690100112001871
02020130202,30557690100011002163
02020130301,30557690101123002034
02020130302,30557690100415001196
02020130401,30557690101325001866
02020130402,30557690100617003043
02020130501,30557690101325001719
02020130502,30557690100112001854
02020130601,30557690100011003242
02020130602,30557690100617003606
02020130701,30557690101932002312
02020130702,30557690101123003238
02020130801,30557690100516002485
02020130802,30557690101022003014
02020140101,30557690101628001779
02020140102,30557690100718002890
02020140201,30557690100112002308
02020140202,
