posicion,etiqueta
02010010601,30557690100213001272
02010010602,30557690100213001216
02010010701,30557690100415001267
02010010702,30557690100415001238
02010010801,30557690100213001425
02010010802,30557690100213001321
02010020101,30557690100213001600
02010020102,30557690100213001489
02010020201,30557690100718004462
02010020202,30557690100921001174
02010020301,30557690101628001434
02010020302,30557690101628001334
02010020401,30557690100415001326
02010020402,30557690100415001273
02010020501,30557690100011001318
02010020502,30557690100011001228
02010020601,30557690101426001350
02010020602,30557690101426001276
02010020701,30557690101123001675
02010020702,30557690101123001175
02010020801,30557690100516003075
02010020802,30557690100921000823
02010030101,30557690101729002596
02010030102,30557690100112001677
02010030201,30557690101224001615
02010030202,30557690101224001513
02010030301,30557690101426001599
02010030302,30557690101426001445
02010030401,30557690100314001515
02010030402,30557690100314001338
02010030501,30557690100617001403
02010030502,30557690100617001308
02010030601,30557690101932001388
02010030602,30557690101932001368
02010030701,30557690100011001601
02010030702,30557690100011001449
02010030801,30557690101831001641
02010030802,30557690101831001531
02010040101,30557690101831001981
02010040102,30557690101123002064
02010040201,30557690100415003858
02010040202,30557690101729001681
02010040301,30557690100617001700
02010040302,30557690100617001532
02010040401,30557690100415001630
02010040402,30557690100415001456
02010040501,30557690101831001454
02010040502,30557690101831001382
02010040601,30557690100718001590
02010040602,30557690100718001461
02010040701,30557690101932001689
02010040702,30557690101932001534
02010040801,30557690101729001843
02010040802,30557690100314001695
02010050101,30557690100516002287
02010050102,30557690101628002510
02010050201,30557690100921004108
02010050202,30557690100011005337
02010050301,30557690100921002371
02010050302,30557690101831001697
02010050401,30557690101932002650
02010050402,30557690101628001622
02010050501,30557690100415003879
02010050502,30557690101325001480
02010050601,30557690100314002076
02010050602,30557690100516001629
02010050701,30557690101932004090
02010050702,30557690101022001706
02010050801,30557690101224001992
02010050802,30557690100819002001
02010060101,30557690100516004719
02010060102,30557690100112005272
02010060201,30557690101426002102
02010060202,30557690100617002407
02010060301,30557690101932002297
02010060302,30557690101831002408
02010060401,30557690100718002728
02010060402,30557690101527002872
02010060501,30557690101831002463
02010060502,30557690100819001670
02010060601,30557690101628001796
02010060602,30557690101123002731
02010060701,30557690100011001920
02010060702,30557690101628001002
02010060801,30557690100819001935
02010060802,30557690101932004463
02010070101,30557690101426002750
02010070102,30557690101022002796
02010070201,30557690101224001756
02010070202,30557690101123002061
02010070301,30557690101123001780
02010070302,30557690101527001080
02010070401,30557690100314001750
02010070402,30557690101729002144
02010070501,30557690100112001781
02010070502,30557690101224004720
02010070601,30557690100314003310
02010070602,30557690101426004481
02010070701,30557690100516001926
02010070702,30557690100617002141
02010070801,30557690101831002358
02010070802,30557690100314002770
02010080101,30557690100718002544
02010080102,30557690100819005054
02010080201,30557690101022006493
02010080202,30557690101022006522
02010080301,30557690100718001783
02010080302,30557690100921001008
02010080401,30557690101831003543
02010080402,30557690101426000820
02010080501,30557690101729004611
02010080502,30557690100516006414
02010080601,30557690101224002405
02010080602,30557690101123005509
02010080701,30557690101729002138
02010080702,30557690101022001079
02010080801,30557690101426002554
02010080802,30557690100617003421
02010090101,30557690100516003338
02010090102,30557690100516003362
02010090201,30557690100011002310
02010090202,30557690101628000869
02010090301,30557690100718001741
02010090302,30557690100718003282
02010090401,30557690100617001838
02010090402,30557690101325001940
02010090501,30557690101527002629
02010090502,30557690100617003559
02010090601,30557690100415002675
02010090602,30557690100011003633
02010090701,30557690101426003488
02010090702,30557690100213003709
02010090801,30557690101022003871
02010090802,30557690100112004174
02010100101,30557690101932002707
02010100102,30557690101123005294
02010100201,30557690101123005312
02010100202,30557690101022005402
02010100301,30557690101527003591
02010100302,30557690100112000968
02010100401,30557690100718001844
02010100402,30557690100415001976
02010100501,30557690100718001786
02010100502,30557690100314000837
02010100601,30557690100617001807
02010100602,30557690101123002601
02010100701,30557690100921003189
02010100702,30557690100921000859
02010100801,30557690100516002739
02010100802,30557690101831003005
02010110101,30557690101022002060
02010110102,30557690101527002600
02010110201,30557690101932002228
02010110202,30557690100617003912
02010110301,30557690100718001892
02010110302,30557690101932001075
02010110401,30557690100921004029
02010110402,30557690100921004923
02010110501,30557690101932003259
02010110502,30557690101628001001
02010110601,30557690100921005720
02010110602,30557690101831005921
02010110701,30557690100718002867
02010110702,30557690101224003376
02010110801,30557690100213002121
02010110802,30557690101426002809
02010120101,30557690101426001800
02010120102,30557690101123002355
02010120201,30557690100718002190
02010120202,30557690100617002354
02010120301,30557690101831001788
02010120302,30557690100617002794
02010120401,30557690100213002350
02010120402,30557690100213002786
02010120501,30557690100314002409
02010120502,30557690100819002939
02010120601,30557690101325002732
02010120602,30557690100112002932
02010120701,30557690100112002439
02010120702,30557690101831002965
02010120801,30557690100617003042
02010120802,30557690100112003700
02010130101,30557690101224002361
02010130102,30557690101831004185
02010130201,30557690101426003291
02010130202,30557690101123004196
02010130301,30557690100112001773
02010130302,30557690101123004006
02010130401,30557690101831001955
02010130402,30557690101426002232
02010130501,30557690101224002270
02010130502,30557690100314001149
02010130601,30557690100112003470
02010130602,30557690100819003718
02010130701,30557690100415001934
02010130702,30557690100516002989
02010130801,30557690100617001882
02010130802,30557690101628003035
02010140101,30557690101932002370
02010140102,30557690100314002434
02010140201,30557690100718002822
02010140202,30557690100921002824
02010140301,30557690101325002486
02010140302,30557690101729005239
02010140401,30557690101831003409
02010140402,30557690100516003438
02010140501,30557690100314002005
02010140502,30557690100011003400
02010140601,30557690100617002258
02010140602,30557690100921002700
02010140701,30557690101729001763
02010140702,30557690100819002909
02010140801,30557690100112003790
02010140802,30557690100213005024
02010150101,30557690101628003107
02010150102,30557690100516000838
02010150201,30557690100112002054
02010150202,30557690100415004565
02010150301,30557690101123004684
02010150302,30557690101426005218
02010150401,30557690100415002128
02010150402,30557690100516002184
02010150501,30557690101527001794
02010150502,30557690100819002646
02010150601,30557690101628003493
02010150602,30557690100415004581
02010150701,30557690101831001918
02010150702,30557690100213003614
02010150801,30557690101831001941
02010150802,30557690100112002805
02010160101,30557690100213002043
02010160102,30557690100617000931
02010160201,30557690100213003371
02010160202,30557690100921001064
02010160301,30557690101426002246
02010160302,30557690101527002373
02010160401,30557690100314002097
02010160402,30557690100921004573
02010160501,30557690101729005746
02010160502,30557690101022005901
02010160601,30557690101628002703
02010160602,30557690100516003365
02010160701,30557690100011001826
02010160702,30557690100617002497
02010160801,30557690101224003787
02010160802,30557690100011003817
02010170101,30557690100011002368
02010170102,30557690100011005684
02010170201,30557690101123002727
02010170202,30557690100011002898
02010170301,30557690100213003050
02010170302,30557690101426005211
02010170401,30557690101932001986
02010170402,30557690100112000918
02010170501,30557690100819003188
02010170502,30557690101527001145
02010170601,30557690101831004081
02010170602,30557690100516004335
02010170701,30557690100819002395
02010170702,30557690101325004309
02010170801,30557690101729001883
02010170802,30557690101022000863
02010180101,30557690100718004096
02010180102,30557690101123004476
02010180201,30557690101022002455
02010180202,30557690101932002841
02010180301,30557690100112003091
02010180302,30557690101022000953
02010180401,30557690101932004919
02010180402,30557690100415005112
02010180501,30557690100516002946
02010180502,30557690100819004642
02010180601,30557690101123003741
02010180602,30557690100921003943
02010180701,30557690101831002282
02010180702,30557690101123002529
02010180801,30557690101527002021
02010180802,30557690101628002309
02010190101,30557690101022002647
02010190102,30557690101426005726
02010190201,30557690101628001867
02010190202,30557690100112003278
02010190301,30557690101022001766
02010190302,30557690101831003680
02010190401,30557690101022001906
02010190402,30557690101527002351
02010190501,30557690100921002326
02010190502,30557690100617002699
02010190601,30557690100819003544
02010190602,30557690101527004739
02010190701,30557690100617002180
02010190702,30557690100213003511
02010190801,30557690101426002884
02010190802,30557690101527003332
02010200101,30557690101932002542
02010200102,30557690100921005036
02010200201,30557690101022002016
02010200202,30557690101426002374
02010200301,30557690101224001761
02010200302,30557690100112002050
02010200401,30557690100011001779
02010200402,30557690100718003979
02010200501,30557690100819002084
02010200502,30557690101224000853
02010200601,30557690100921003326
02010200602,30557690101729003502
02010200701,30557690100516002443
02010200702,30557690101831001026
02010200801,30557690100718003147
02010200802,30557690101628006201
02010210101,30557690100921002468
02010210102,30557690101022001057
02010210201,30557690100415003021
02010210202,30557690100314004380
02010210301,30557690101729003757
02010210302,30557690100819003844
02010210401,30557690100718002013
02010210402,30557690100112001178
02010210501,30557690101426002387
02010210502,30557690100314002566
02010210601,30557690101426001878
02010210602,30557690100921002494
02010210701,30557690101628002267
02010210702,30557690101628003931
02010210801,30557690101932003494
02010210802,30557690101729004730
02010220101,30557690101123002994
02010220102,30557690100415003022
02010220201,30557690101932002660
02010220202,30557690101426004242
02010220301,30557690100213002923
02010220302,30557690101527003356
02010220401,30557690101022002839
02010220402,30557690100314000871
02010220501,30557690101022003192
02010220502,30557690100314004531
02010220601,30557690101224002118
02010220602,30557690101628002192
02010220701,30557690101426002040
02010220702,30557690100921003886
02010220801,30557690100011002379
02010220802,30557690101527002637
02010230101,30557690101022004024
02010230102,30557690101325006390
02010230201,30557690100112003704
02010230202,30557690101426003922
02010230301,30557690100011002306
02010230302,30557690100415002864
02010230401,30557690101022004408
02010230402,30557690100617004728
02010230501,30557690101325001874
02010230502,30557690100112002687
02010230601,30557690101932002802
02010230602,30557690100921003868
02010230701,30557690100516001977
02010230702,30557690100213003836
02010230801,30557690100617002827
02010230802,30557690100213003471
02010240101,30557690101932003315
02010240102,30557690100314003717
02010240201,30557690100314002458
02010240202,30557690100213003163
02010240301,30557690101729005184
02010240302,30557690100011005645
02010240401,30557690101628004035
02010240402,30557690100011005608
02010240501,30557690100617004155
02010240502,30557690101325005833
02010240601,30557690100718002169
02010240602,30557690101224001071
02010240701,30557690100314002460
02010240702,30557690100516003874
02010240801,30557690100819002417
02010240802,30557690101123002682
02010250101,30557690101224002635
02010250102,30557690100718003087
02010250201,30557690101527002820
02010250202,30557690100213003582
02010250301,30557690101932003088
02010250302,30557690101123003103
02010250401,30557690100112005163
02010250402,30557690101224005262
02010250501,30557690101932003202
02010250502,30557690100819003208
02010250601,30557690101123002743
02010250602,30557690101022003281
02010250701,30557690101527004416
02010250702,30557690101527001047
02010250801,30557690101831002885
02010250802,30557690100921002991
02010260101,30557690101527003016
02010260102,30557690101628003114
02010260201,30557690101123003341
02010260202,30557690101224003735
02010260301,30557690101932004275
02010260302,30557690100112004343
02010260401,30557690100213005425
02010260402,30557690101426006006
02010260501,30557690100415002776
02010260502,30557690101022003329
02010260601,30557690101729003051
02010260602,30557690100011003554
02010260701,30557690100617002887
02010260702,30557690101932004990
02010260801,30557690100617005209
02010260802,30557690101022000894
02010270101,30557690101022002855
02010270102,30557690101426005342
02010270201,30557690101426003057
02010270202,30557690101123000951
02010270301,30557690100213004665
02010270302,30557690101527005084
02010270401,30557690101831003191
02010270402,30557690100921003379
02010270501,30557690101527003472
02010270502,30557690101729004285
02010270601,30557690100516003168
02010270602,30557690101426005023
02010270701,30557690100112003809
02010270702,30557690100617003978
02010270801,30557690100314003285
02010270802,30557690101932004355
02010280101,30557690101426003028
02010280102,30557690101022005650
02010280201,30557690101831003363
02010280202,30557690100718005322
02010280301,30557690101325003108
02010280302,30557690100112005881
02010280401,30557690101932003249
02010280402,30557690101022003373
02010280501,30557690101426004425
02010280502,30557690100213004620
02010280601,30557690100819006001
02010280602,30557690100415006357
02010280701,30557690101224003308
02010280702,30557690100516004485
02010280801,30557690101932004732
02010280802,30557690100213005926
02010290101,30557690101426003195
02010290102,30557690100718004064
02010290201,30557690101831004390
02010290202,30557690100314004528
02010290301,30557690101527004284
02010290302,30557690101426005015
02010290401,30557690100921003621
02010290402,30557690100011004322
02010290501,30557690101932003458
02010290502,30557690101831003890
02010290601,30557690101628004207
02010290602,30557690101527004526
02010290701,30557690100011003260
02010290702,30557690100415003558
02010290801,30557690100112003796
02010290802,30557690101325001110
02010300101,30557690100718004132
02010300102,30557690100718001074
02010300201,30557690101831004224
02010300202,30557690101527004677
02010300301,30557690100314003419
02010300302,30557690101325003760
02010300401,30557690100819003573
02010300402,30557690101022003740
02010300501,30557690101527003553
02010300502,30557690101224004896
02010300601,30557690101426003646
02010300602,30557690101224004544
02010300701,30557690100617004623
02010300702,30557690100718000819
02010300801,30557690101224003815
02010300802,30557690100314004979
02010310101,30557690101426003563
02010310102,30557690101527003942
02010310201,30557690100112003780
02010310202,30557690101123004114
02010310301,30557690100819004356
02010310302,30557690100617004737
02010310401,30557690100516003960
02010310402,30557690101426005011
02010310501,30557690100819004342
02010310502,30557690101224005393
02010310601,30557690100921004447
02010310602,30557690101729001140
02010310701,30557690100617004391
02010310702,30557690100011004472
02010310801,30557690101932005451
02010310802,30557690101022006253
02010320101,30557690100213003777
02010320102,30557690101932004499
02010320201,30557690100415004317
02010320202,30557690100011005038
02010320301,30557690101932004313
02010320302,30557690101426004660
02010320401,30557690101224003720
02010320402,30557690100921003910
02010320501,30557690101831004911
02010320502,30557690101628004969
02010320601,30557690101932003779
02010320602,30557690101325004042
02010320701,30557690101628003762
02010320702,30557690101831004639
02010320801,30557690101426004065
02010320802,30557690101729004154
02010330101,30557690100415005373
02010330102,30557690101932005435
02010330201,30557690101628003919
02010330202,30557690101932004954
02010330301,30557690100011005189
02010330302,30557690100516006705
02010330401,30557690101123004959
02010330402,30557690100921005043
02010330501,30557690101426005824
02010330502,30557690101325001170
02010330601,30557690101022004220
02010330602,30557690100314004871
02010330701,30557690101729003933
02010330702,30557690100213005313
02010330801,30557690100011004195
02010330802,30557690101831005795
02010340101,30557690100011004497
02010340102,30557690101527004914
02010340201,30557690101729005081
02010340202,30557690101123005116
02010340301,30557690100718004937
02010340302,30557690101729006747
02010340401,30557690101932005004
02010340402,30557690101426005055
02010340501,30557690101932004172
02010340502,30557690101224005391
02010340601,30557690100718006800
02010340602,30557690101932007044
02010340701,30557690101022004160
02010340702,30557690101527000982
02010340801,30557690101224004427
02010340802,30557690100921006023
02010350101,30557690101022004420
02010350102,30557690101527001189
02010350201,30557690101224004649
02010350202,30557690101932005065
02010350301,30557690101022004484
02010350302,30557690101123004501
02010350401,30557690101325005931
02010350402,30557690101932006720
02010350501,30557690100314005153
02010350502,30557690100921005611
02010350601,30557690101022004454
02010350602,30557690100415005619
02010350701,30557690101527004615
02010350702,30557690101729004633
02010350801,30557690100112006081
02010350802,30557690101426006389
02010360101,30557690101022004382
02010360102,30557690101123001084
02010360201,30557690101426005152
02010360202,30557690101628005728
02010360301,30557690101426005625
02010360302,30557690101932005730
02010360401,30557690100011004820
02010360402,30557690101325005866
02010360501,30557690101628006790
02010360502,30557690100415006968
02010360601,30557690100921004699
02010360602,30557690101224005001
02010360701,30557690101729006222
02010360702,30557690101426006428
02010360801,30557690100819005443
02010360802,30557690100516000849
02010370101,30557690100314005230
02010370102,30557690100415005471
02010370201,30557690100112004591
02010370202,30557690101831005814
02010370301,30557690100921004729
02010370302,30557690101831005137
02010370401,30557690100718004804
02010370402,30557690101325005040
02010370501,30557690100516005263
02010370502,30557690100213006317
02010370601,30557690101022005168
02010370602,30557690101831005634
02010370701,30557690100112005636
02010370702,30557690101932006108
02010370801,30557690101426005900
02010370802,30557690101729006258
02010380101,30557690101527005187
02010380102,30557690100011001164
02010380201,30557690101325005202
02010380202,30557690100718006261
02010380301,30557690101325004855
02010380302,30557690100516006051
02010380401,30557690101932005060
02010380402,30557690100314005088
02010380501,30557690101527005291
02010380502,30557690100921006723
02010380601,30557690101224004779
02010380602,30557690100516004857
02010380701,30557690100112005561
02010380702,30557690100516005958
02010380801,30557690101932005457
02010380802,30557690101022006024
02010390101,30557690101224005691
02010390102,30557690100516005876
02010390201,30557690101729005049
02010390202,30557690101729005325
02010390301,30557690100718005012
02010390302,30557690100314006658
02010390401,30557690101426005219
02010390402,30557690100921005503
02010390501,30557690100213005664
02010390502,30557690101224006834
02010390601,30557690100819005771
02010390602,30557690101932005871
02010390701,30557690101831005481
02010390702,30557690101729006456
02010390801,30557690100112005574
02010390802,30557690101831007308
02010400101,30557690100314005815
02010400102,30557690100921001193
02010400201,30557690101831005310
02010400202,30557690101022000978
02010400301,30557690101932005475
02010400302,30557690101729005885
02010400401,30557690101426005223
02010400402,30557690101325005333
02010400501,30557690101628005604
02010400502,30557690100112001086
02010400601,30557690101123005096
02010400602,30557690101426005458
02010400701,30557690100617005539
02010400702,30557690101224005975
02010400801,30557690101729005307
02010400802,30557690101527006002
02010410101,30557690100112006143
02010410102,30557690100516001070
02010410201,30557690101831006933
02010410202,30557690100617006999
02010410301,30557690101527006215
02010410302,30557690101527006674
02010410401,30557690100718005794
02010410402,30557690100415006368
02010410501,30557690100415005355
02010410502,30557690101224006037
02010410601,30557690101527005499
02010410602,30557690101527005581
02010410701,30557690100112005281
02010410702,30557690101123005317
02010410801,30557690100718005388
02010410802,30557690101022001128
02010420101,30557690100516005467
02010420102,30557690100213005803
02010420201,30557690100718007253
02010420202,30557690101426007323
02010420301,30557690101729005535
02010420302,30557690100921006256
02010420401,30557690101426005486
02010420402,30557690100718005614
02010420501,30557690100617005430
02010420502,30557690101426006912
02010420601,30557690100415005752
02010420602,30557690101123006477
02010420701,30557690101932005718
02010420702,30557690101022006492
02010420801,30557690101022006423
02010420802,30557690101426006500
02010430101,30557690101831006746
02010430102,30557690100011007621
02010430201,30557690101831005661
02010430202,30557690101022005969
02010430301,30557690100213005646
02010430302,30557690101426006131
02010430401,30557690100112006054
02010430402,30557690101527006953
02010430501,30557690100617006294
02010430502,30557690101932006407
02010430601,30557690100314005980
02010430602,30557690100011005993
02010430701,30557690101628005633
02010430702,30557690100314007061
02010430801,30557690101325006318
02010430802,30557690100112006996
02010440101,30557690101022006142
02010440102,30557690101831006531
02010440201,30557690101325006632
02010440202,30557690100011007004
02010440301,30557690100415006970
02010440302,30557690101628007088
02010440401,30557690100415006214
02010440402,30557690101426006274
02010440501,30557690100921006153
02010440502,30557690101022006810
02010440601,30557690100718005982
02010440602,30557690101932007205
02010440701,30557690100213006045
02010440702,30557690101932006140
02010440801,30557690101426005813
02010440802,30557690101831005841
02010450101,30557690101123005992
02010450102,30557690101831006409
02010450201,30557690100213006062
02010450202,30557690100819006182
02010450301,30557690101022006012
02010450302,30557690100314006104
02010450401,30557690101628007363
02010450402,30557690101729007435
02010450501,30557690101628006437
02010450502,30557690100921006701
02010450601,30557690100921006640
02010450602,30557690100718006855
02010450701,30557690100921006464
02010450702,30557690100516006642
02010450801,30557690101123006374
02010450802,30557690101022006954
02010460101,30557690101123006173
02010460102,30557690101325006417
02010460201,30557690101527006059
02010460202,30557690101123000957
02010460301,30557690101628006329
02010460302,30557690101628006525
02010460401,30557690101022006579
02010460402,30557690100213006966
02010460501,30557690100718006627
02010460502,30557690100718006899
02010460601,30557690100921006217
02010460602,30557690101325001025
02010460701,30557690101426006120
02010460702,30557690101426001154
02010460801,30557690100516007395
02010460802,30557690100718007478
02010470101,30557690101831007053
02010470102,30557690101022007095
02010470201,30557690101325006241
02010470202,30557690101022006313
02010470301,30557690100314006606
02010470302,30557690101831007128
02010470401,30557690100718006280
02010470402,30557690100718006609
02010470501,30557690100921006532
02010470502,30557690100314007224
02010470601,30557690100617006831
02010470602,30557690100314007316
02010470701,30557690101729006901
02010470702,30557690100819007307
02010470801,30557690100718006773
02010470802,30557690101224006779
02010480101,30557690100314006808
02010480102,30557690100112007234
02010480201,30557690101426006447
02010480202,30557690100415006636
02010480301,30557690100011007296
02010480302,30557690101932007658
02010480401,30557690100112006905
02010480402,30557690100718007231
02010480501,30557690101224006591
02010480502,30557690100718007193
02010480601,30557690101123006441
02010480602,30557690101123006991
02010480701,30557690101527006431
02010480702,30557690100112006544
02010480801,30557690100314007191
02010480802,30557690100112007545
02010490101,30557690101224006888
02010490102,30557690101325007539
02010490201,30557690101224006964
02010490202,30557690101729007199
02010490301,30557690101831006537
02010490302,30557690101932006950
02010490401,30557690101932006635
02010490402,30557690100011007187
02010490501,30557690100718006980
02010490502,30557690101224007072
02010490601,30557690100617006851
02010490602,30557690100213007222
02010490701,30557690100415006583
02010490702,30557690100213007023
02010490801,30557690101527007060
02010490802,30557690100819007215
02010500101,30557690101831006941
02010500102,30557690100718006955
02010500201,30557690100718007051
02010500202,30557690101123007290
02010500301,30557690101426006998
02010500302,30557690100213007456
02010500401,30557690100415007161
02010500402,30557690101022007346
02010500501,30557690100011007005
02010500502,30557690101628007007
02010500601,30557690101628007306
02010500602,30557690101527007473
02010500701,30557690101325006759
02010500702,30557690101628006938
02010500801,30557690100617006737
02010500802,30557690100415006981
02010510101,30557690100617007289
02010510102,30557690100112007464
02010510201,30557690100718006994
02010510202,30557690101932007055
02010510301,30557690101022006961
02010510302,30557690100112007287
02010510401,30557690101932007575
02010510402,
02010510501,30557690100718007134
02010510502,30557690101729000916
02010510601,30557690100112006913
02010510602,30557690100819007255
02010510701,30557690101123007138
02010510702,30557690100921007313
02010510801,30557690101426007643
02010510802,
02010520101,30557690101628007298
02010520102,30557690101224001009
02010520201,30557690100718007233
02010520202,30557690100617001077
02010520301,30557690101527007135
02010520302,30557690100415007170
02010520401,30557690101123007101
02010520402,30557690101628007415
02010520501,30557690101123007117
02010520502,30557690100112007348
02010520601,30557690100213007267
02010520602,30557690100112007700
02010520701,30557690100011007230
02010520702,30557690100718007410
02010520801,30557690101426007200
02010520802,30557690101831000831
02010530101,30557690101123007639
02010530102,
02010530201,30557690101022007450
02010530202,
02010530301,30557690100314007219
02010530302,30557690101932007292
02010530401,30557690100112007403
02010530402,30557690100011007462
02010530501,30557690101325007226
02010530502,
02010530601,30557690101224007362
02010530602,30557690100011007373
02010530701,30557690101831007246
02010530702,30557690101123000913
02010530801,30557690101022007271
02010530802,30557690100213007376
02010540101,
02010540102,
02010540201,30557690100819007552
02010540202,30557690101831007589
02010540301,
02010540302,
02010540401,30557690101831007443
02010540402,30557690101831007452
02010540501,30557690101123007472
02010540502,30557690101022007496
02010540601,30557690101325007622
02010540602,
02010540701,30557690101527007702
02010540702,
02010540801,30557690100314007606
02010540802,30557690100718007615
02010550101,
02010550102,
02010550201,
02010550202,
02010550301,30557690100415007710
02010550302,
02010550401,30557690100415007670
02010550402,30557690101325007690
02010550501,30557690101325007558
02010550502,30557690101022007602
02010550601,
02010550602,
02010550701,30557690100415007688
02010550702,
02010550801,
02010550802,
02010560101,30557690100921007716
02010560102,
02010560201,
02010560202,30557690100112000822
02010560301,
02010560302,
02010560401,
02010560402,
02010560501,
02010560502,
02010560601,
02010560602,
02010560701,
02010560702,
02010560801,
02010560802,
02010570101,
02010570102,
02010570201,
02010570202,
02010570301,
02010570302,30557690101426000879
02010570401,
02010570402,
02010570501,
02010570502,30557690100011001003
02010570601,
02010570602,
02010570701,
02010570702,
02010570801,
02010570802,
02010580101,
02010580102,
02010580201,
02010580202,
02010580301,
02010580302,
02010580401,
02010580402,30557690101527000963
02010580501,
02010580502,
02010580601,
02010580602,
02010580701,
02010580702,
02010580801,
02010580802,
02010590101,
02010590102,
02010590201,
02010590202,
02010590301,
02010590302,
02010590401,
02010590402,30557690101831001106
02010590501,
02010590502,
02010590601,
02010590602,
02010590701,
02010590702,
02010590801,
02010590802,30557690100516000912
02010600101,
02010600102,
02010600201,
02010600202,
02010600301,
02010600302,
02010600401,
02010600402,
02010600501,
02010600502,
02010600601,
02010600602,30557690101224001168
02010600701,
02010600702,
02010600801,
02010600802,
02020010101,30557690101831001491
02020010102,30557690101831001398
02020010201,30557690101628001372
02020010202,30557690101628001299
02020010301,30557690100112001312
02020010302,30557690100112001242
02020010401,30557690100011001256
02020010402,30557690100011001210
02020010501,30557690100718001280
02020010502,30557690100718001202
02020010601,30557690100314001390
02020010602,30557690100314001233
02020010701,30557690100213001274
02020010702,30557690100213001255
02020010801,30557690101224001558
02020010802,30557690101224001327
02020020101,30557690100921001631
02020020102,30557690100921000955
02020020201,30557690100718001563
02020020202,30557690100718001402
02020020301,30557690101123001493
02020020302,30557690101123001330
02020020401,30557690101831001329
02020020402,30557690101831001261
02020020501,30557690101123001260
02020020502,30557690101123001241
02020020601,30557690101325001348
02020020602,30557690101325001262
02020020701,30557690100213001450
02020020702,30557690100213001344
02020020801,30557690100112001477
02020020802,30557690100112001412
02020030101,30557690101325003274
02020030102,30557690100819001612
02020030201,30557690101932001621
02020030202,30557690101932001465
02020030301,30557690100516001497
02020030302,30557690100516001437
02020030401,30557690100011001555
02020030402,30557690100011001349
02020030501,30557690101527001351
02020030502,30557690101527001264
02020030601,30557690101022001496
02020030602,30557690101022001377
02020030701,30557690101729001605
02020030702,30557690101729001442
02020030801,30557690100213001686
02020030802,30557690100213001516
02020040101,30557690101527002530
02020040102,30557690101527001709
02020040201,30557690101325002667
02020040202,30557690100314001632
02020040301,30557690100011001790
02020040302,30557690101628001529
02020040401,30557690101527001616
02020040402,30557690101527001451
02020040501,30557690100415001502
02020040502,30557690100415001392
02020040601,30557690100617001628
02020040602,30557690100617001457
02020040701,30557690101831002131
02020040702,30557690101123001553
02020040801,30557690101022003115
02020040802,30557690100112001651
02020050101,30557690100415002252
02020050102,30557690100011002571
02020050201,30557690100112002838
02020050202,30557690101022003834
02020050301,30557690101325005179
02020050302,30557690100921001667
02020050401,30557690101022001643
02020050402,30557690101022001571
02020050501,30557690101426001492
02020050502,30557690101426001044
02020050601,30557690101831001664
02020050602,30557690101831001589
02020050701,30557690100213003009
02020050702,30557690100516001679
02020050801,30557690100718001723
02020050802,30557690101426001980
02020060101,30557690101426002330
02020060102,30557690101527001119
02020060201,30557690100718002014
02020060202,30557690100516005166
02020060301,30557690100617002526
02020060302,30557690100921003772
02020060401,30557690101729002472
02020060402,30557690100718001683
02020060501,30557690101831003304
02020060502,30557690101325001593
02020060601,30557690101932002092
02020060602,30557690100011001693
02020060701,30557690101426001968
02020060702,30557690101729001984
02020060801,30557690100112002957
02020060802,30557690101932000827
02020070101,30557690100718002088
02020070102,30557690101426002199
02020070201,30557690101426002251
02020070202,30557690101628004009
02020070301,30557690100314002562
02020070302,30557690100921003058
02020070401,30557690101224003837
02020070402,30557690100112005331
02020070501,30557690101123003048
02020070502,30557690101426001708
02020070601,30557690101426003044
02020070602,30557690101932003697
02020070701,30557690100213001948
02020070702,30557690100415003694
02020070801,30557690100213001727
02020070802,30557690100011002210
02020080101,30557690100112002074
02020080102,30557690101831002545
02020080201,30557690100314002781
02020080202,30557690100617001112
02020080301,30557690101831001907
02020080302,30557690101426003374
02020080401,30557690100415001962
02020080402,30557690100011002655
02020080501,30557690101325001979
02020080502,30557690100516000972
02020080601,30557690101527002895
02020080602,30557690101729003631
02020080701,30557690100819003027
02020080702,30557690101831003726
02020080801,30557690100617002049
02020080802,30557690101527004007
02020090101,30557690100718001840
02020090102,30557690101527002986
02020090201,30557690101831002550
02020090202,30557690100314003393
02020090301,30557690100314002717
02020090302,30557690101628005382
02020090401,30557690100617001808
02020090402,30557690101527002086
02020090501,30557690101022001857
02020090502,30557690100314004687
02020090601,30557690101729001753
02020090602,30557690100617003065
02020090701,30557690101426002570
02020090702,30557690101224002871
02020090801,30557690100213002142
02020090802,30557690100718005050
02020100101,30557690101426001833
02020100102,30557690100921001950
02020100201,30557690101932001751
02020100202,30557690101123002034
02020100301,30557690100819002318
02020100302,30557690101628002663
02020100401,30557690101932002098
02020100402,30557690101022002584
02020100501,30557690100718003223
02020100502,30557690101628001096
02020100601,30557690100819002572
02020100602,30557690100617003275
02020100701,30557690101224002988
02020100702,30557690101325004564
02020100801,30557690100516002030
02020100802,30557690101628003492
02020110101,30557690100112001985
02020110102,30557690101224002788
02020110201,30557690101325002891
02020110202,30557690100112003204
02020110301,30557690101831002051
02020110302,30557690101022002394
02020110401,30557690100213002605
02020110402,30557690100617003818
02020110501,30557690100921003478
02020110502,30557690101527003750
02020110601,30557690100516001729
02020110602,30557690101932002125
02020110701,30557690100819003026
02020110702,30557690100921003510
02020110801,30557690100921002208
02020110802,30557690100617002448
