posicion,etiqueta
01020600602,
01020600701,
01020600702,
01020600801,
01020600802,
02010010101,30557690100819001561
02010010102,30557690100819001428
02010010201,30557690101729001519
02010010202,30557690101729001309
02010010301,30557690100718001366
02010010302,30557690100718001234
02010010401,30557690100819001279
02010010402,30557690100819001213
02010010501,30557690101932001294
02010010502,30557690101932001209
02010010601,30557690100213001272
02010010602,30557690100213001216
02010010701,30557690100415001267
02010010702,30557690100415001238
02010010801,30557690100213001425
02010010802,30557690100213001321
02010020101,30557690100213001600
02010020102,30557690100213001489
02010020201,30557690101022001920
02010020202,30557690100921001174
02010020301,30557690101628001434
02010020302,30557690101628001334
02010020401,30557690100415001326
02010020402,30557690100415001273
02010020501,30557690100011001318
02010020502,30557690100011001228
02010020601,30557690101426001350
02010020602,30557690101426001276
02010020701,30557690101123001675
02010020702,30557690101123001175
02010020801,30557690100819003169
02010020802,30557690100921000823
02010030101,30557690100819002979
02010030102,30557690100112001677
02010030201,30557690101224001615
02010030202,30557690101224001513
02010030301,30557690101426001599
02010030302,30557690101426001445
02010030401,30557690100314001515
02010030402,30557690100314001338
02010030501,30557690100617001403
02010030502,30557690100617001308
02010030601,30557690101932001388
02010030602,30557690101932001368
02010030701,30557690100011001601
02010030702,30557690100011001449
02010030801,30557690101831001641
02010030802,30557690101831001531
02010040101,30557690101729003946
02010040102,30557690100516004040
02010040201,30557690100011004300
02010040202,30557690101729001681
02010040301,30557690100617001700
02010040302,30557690100617001532
02010040401,30557690100415001630
02010040402,30557690100415001456
02010040501,30557690101831001454
02010040502,30557690101831001382
02010040601,30557690100718001590
02010040602,30557690100718001461
02010040701,30557690101932001689
02010040702,30557690101932001534
02010040801,30557690101325002047
02010040802,30557690100314001695
02010050101,30557690101022002744
02010050102,30557690100921003174
02010050201,30557690101729002085
02010050202,30557690101022002432
02010050301,30557690100314003873
02010050302,30557690101831001697
02010050401,30557690101325001754
02010050402,30557690101628001622
02010050501,30557690100112003941
02010050502,30557690101325001480
02010050601,30557690101729002237
02010050602,30557690100516001629
02010050701,30557690101123001804
02010050702,30557690101022001706
02010050801,30557690100011004807
02010050802,30557690101527005809
02010060101,30557690100112002449
02010060102,30557690100516005622
02010060201,30557690101426002776
02010060202,30557690101224004617
02010060301,30557690101022003671
02010060302,30557690101426005258
02010060401,30557690100213001753
02010060402,30557690101729002698
02010060501,30557690101123002349
02010060502,30557690100819001670
02010060601,30557690100314002787
02010060602,30557690100011003038
02010060701,30557690100415003234
02010060702,30557690101628001002
02010060801,30557690100617002933
02010060802,30557690101932005237
02010070101,30557690101426001932
02010070102,30557690101729002243
02010070201,30557690100819002352
02010070202,30557690100112004324
02010070301,30557690100213003861
02010070302,30557690101527001080
02010070401,30557690101729002966
02010070402,30557690100415003272
02010070501,30557690101123005776
02010070502,30557690100415005818
02010070601,30557690100516001952
02010070602,30557690100011005553
02010070701,30557690100921002623
02010070702,30557690101022003992
02010070801,30557690101426002339
02010070802,30557690100213004994
02010080101,30557690100314002458
02010080102,30557690101932005599
02010080201,30557690101224001817
02010080202,30557690100415002062
02010080301,30557690100921002429
02010080302,30557690100921001008
02010080401,30557690100011002850
02010080402,30557690101426000820
02010080501,30557690100921001889
02010080502,30557690101123002663
02010080601,30557690100617002263
02010080602,30557690101932004739
02010080701,30557690100314003016
02010080702,30557690101022001079
02010080801,30557690100011003528
02010080802,30557690100213004226
02010090101,30557690100718004153
02010090102,30557690101325006147
02010090201,30557690101426002139
02010090202,30557690101628000869
02010090301,30557690101527003268
02010090302,30557690100415003903
02010090401,30557690101527003089
02010090402,30557690101224003811
02010090501,30557690101527001976
02010090502,30557690100213002537
02010090601,30557690100819002309
02010090602,30557690100314003253
02010090701,30557690100718001955
02010090702,30557690100921003236
02010090801,30557690101426002978
02010090802,30557690100011003284
02010100101,30557690101831002144
02010100102,30557690101729002413
02010100201,30557690100112003906
02010100202,30557690101729004496
02010100301,30557690101831002926
02010100302,30557690100112000968
02010100401,30557690101022002487
02010100402,30557690100819003249
02010100501,30557690100819002331
02010100502,30557690100314000837
02010100601,30557690100415002881
02010100602,30557690100617003404
02010100701,30557690101426002168
02010100702,30557690100921000859
02010100801,30557690101831002873
02010100802,30557690101527003629
02010110101,30557690100213002320
02010110102,30557690100819002384
02010110201,30557690100516002471
02010110202,30557690101426002588
02010110301,30557690100415005577
02010110302,30557690101932001075
02010110401,30557690101831002035
02010110402,30557690100617002530
02010110501,30557690101527002333
02010110502,30557690101628001001
02010110601,30557690100415003455
02010110602,30557690101224004024
02010110701,30557690100415001756
02010110702,30557690100415002545
02010110801,30557690100718001996
02010110802,30557690100213002789
02010120101,30557690101628001893
02010120102,30557690100921003469
02010120201,30557690100314001984
02010120202,30557690100415003736
02010120301,30557690101628002225
02010120302,30557690100213002450
02010120401,30557690100617003022
02010120402,30557690100921004512
02010120501,30557690101831001825
02010120502,30557690101831001842
02010120601,30557690101831002968
02010120602,30557690101527003250
02010120701,30557690100011001787
02010120702,30557690101628002709
02010120801,30557690100516002057
02010120802,30557690100415002971
02010130101,30557690101022002884
02010130102,30557690101123003165
02010130201,30557690100718002055
02010130202,30557690100011004364
02010130301,30557690100617001829
02010130302,30557690100213003788
02010130401,30557690100112002846
02010130402,30557690100516004229
02010130501,30557690100314001862
02010130502,30557690100314001149
02010130601,30557690100011002725
02010130602,30557690100921005216
02010130701,30557690100718002589
02010130702,30557690101325003233
02010130801,30557690100819002050
02010130802,30557690100213003909
02010140101,30557690100415001926
02010140102,30557690100921002497
02010140201,30557690100819002013
02010140202,30557690101831002895
02010140301,30557690100112002117
02010140302,30557690101729005214
02010140401,30557690101325004969
02010140402,30557690101932004989
02010140501,30557690101426002729
02010140502,30557690101022003155
02010140601,30557690100718002123
02010140602,30557690101831004832
02010140701,30557690100011005749
02010140702,
02010140801,30557690101325005198
02010140802,30557690100921005431
02010150101,30557690101022002080
02010150102,30557690100516000838
02010150201,30557690101932002194
02010150202,30557690100516002994
02010150301,30557690100415002609
02010150302,30557690100314003643
02010150401,30557690100112003843
02010150402,30557690101022004169
02010150501,30557690100112003768
02010150502,30557690100516004209
02010150601,30557690101729003657
02010150602,30557690101325004687
02010150701,30557690101224003970
02010150702,30557690100617004215
02010150801,30557690101426001922
02010150802,30557690101426003349
02010160101,30557690100415002977
02010160102,30557690100617000931
02010160201,30557690101628004280
02010160202,30557690100921001064
02010160301,30557690100415004853
02010160302,30557690101022005496
02010160401,30557690101831001881
02010160402,30557690100921002140
02010160501,30557690100112003355
02010160502,30557690100011004366
02010160601,30557690101123004191
02010160602,30557690101022005005
02010160701,30557690101628002316
02010160702,30557690100921002526
02010160801,30557690100819004585
02010160802,30557690100415005442
02010170101,30557690101022002655
02010170102,30557690101123003063
02010170201,30557690101831002104
02010170202,30557690101325002182
02010170301,30557690101527002896
02010170302,
02010170401,30557690100921001995
02010170402,30557690100112000918
02010170501,30557690100011002533
02010170502,30557690101527001145
02010170601,30557690101729002326
02010170602,30557690101628002490
02010170701,30557690101022002362
02010170702,30557690100213002579
02010170801,30557690100718001763
02010170802,30557690101022000863
02010180101,30557690100011003624
02010180102,30557690101628005074
02010180201,30557690101224002174
02010180202,30557690101932002840
02010180301,30557690101224001971
02010180302,30557690101022000953
02010180401,30557690100819002593
02010180402,30557690100516003280
02010180501,30557690100011001845
02010180502,30557690100617001958
02010180601,30557690100213005875
02010180602,
02010180701,30557690100819002269
02010180702,30557690101628004623
02010180801,30557690101022002052
02010180802,30557690100516002265
02010190101,30557690100314002809
02010190102,30557690101022004030
02010190201,30557690101628002605
02010190202,30557690101932004325
02010190301,30557690101628003330
02010190302,30557690101527003443
02010190401,30557690100617004703
02010190402,30557690100718005118
02010190501,30557690101932001759
02010190502,30557690101932002209
02010190601,30557690100516002249
02010190602,30557690100011004207
02010190701,30557690100213002602
02010190702,30557690101224003074
02010190801,30557690100011002305
02010190802,30557690101325003106
02010200101,30557690101831002067
02010200102,30557690101527002291
02010200201,30557690100921002129
02010200202,30557690100921004136
02010200301,30557690100314001789
02010200302,30557690101022001959
02010200401,30557690101527002006
02010200402,30557690101426003114
02010200501,30557690100516002071
02010200502,30557690101224000853
02010200601,30557690100112001990
02010200602,30557690101628002541
02010200701,30557690101831001972
02010200702,30557690101831001026
02010200801,30557690100819001832
02010200802,30557690100314002257
02010210101,30557690101123003785
02010210102,30557690101022001057
02010210201,30557690101022004492
02010210202,
02010210301,30557690100921002208
02010210302,30557690100617002262
02010210401,30557690100516003803
02010210402,30557690100112001178
02010210501,30557690100314002026
02010210502,30557690101831002963
02010210601,30557690101426003676
02010210602,30557690100112004167
02010210701,30557690100921003025
02010210702,30557690100718003913
02010210801,30557690100011002017
02010210802,30557690100921002046
02010220101,30557690101325005067
02010220102,30557690101022005226
02010220201,30557690101123002022
02010220202,30557690100718003282
02010220301,30557690101729003779
02010220302,30557690101831004826
02010220401,30557690101628003336
02010220402,30557690100314000871
02010220501,30557690101932001792
02010220502,30557690101932002477
02010220601,30557690101527002121
02010220602,30557690100921004284
02010220701,30557690100314002422
02010220702,30557690101325005003
02010220801,30557690101426002277
02010220802,30557690100718004877
02010230101,30557690101831003356
02010230102,30557690100213003764
02010230201,30557690101325002335
02010230202,30557690101831002757
02010230301,30557690101831002764
02010230302,30557690101426002953
02010230401,30557690100718001943
02010230402,30557690100011002276
02010230501,30557690101325003965
02010230502,30557690100921005225
02010230601,30557690101729002549
02010230602,30557690101729003900
02010230701,30557690100314002159
02010230702,30557690101628002869
02010230801,30557690100617001834
02010230802,30557690101527002745
02010240101,30557690100011003504
02010240102,30557690100415005422
02010240201,30557690101426004224
02010240202,30557690101831004347
02010240301,30557690101831002078
02010240302,30557690100921005435
02010240401,30557690100617002402
02010240402,30557690100213002431
02010240501,30557690101628003012
02010240502,30557690101932005423
02010240601,30557690101022002357
02010240602,30557690101224001071
02010240701,30557690101426002399
02010240702,30557690100921004074
02010240801,30557690100011002617
02010240802,30557690100718002858
02010250101,30557690100415002889
02010250102,30557690100718003079
02010250201,30557690100921002931
02010250202,30557690101426003153
02010250301,30557690101426002739
02010250302,30557690100011003304
02010250401,30557690100415002716
02010250402,30557690100819003110
02010250501,30557690101527003697
02010250502,30557690101123004055
02010250601,30557690100921003351
02010250602,30557690100011003967
02010250701,30557690100213002669
02010250702,30557690101527001047
02010250801,30557690101123004663
02010250802,30557690101831005470
02010260101,30557690100921003756
02010260102,30557690101123006097
02010260201,30557690101527003123
02010260202,30557690100314003463
02010260301,30557690100617004415
02010260302,30557690101527004484
02010260401,30557690101729003312
02010260402,30557690101831003579
02010260501,30557690101325002924
02010260502,30557690101224002982
02010260601,30557690101224002996
02010260602,30557690101022004021
02010260701,30557690100112002614
02010260702,30557690101831003214
02010260801,30557690101527003027
02010260802,30557690101022000894
02010270101,30557690101628002897
02010270102,30557690100112003315
02010270201,30557690101123004668
02010270202,30557690101123000951
02010270301,30557690101123003177
02010270302,30557690101224005032
02010270401,30557690100213003589
02010270402,30557690100617004257
02010270501,30557690100011004532
02010270502,30557690101932005800
02010270601,30557690101831002870
02010270602,30557690101426004184
02010270701,30557690100516002918
02010270702,30557690101729002985
02010270801,30557690100921003783
02010270802,30557690100415004377
02010280101,30557690100314004122
02010280102,30557690101527004352
02010280201,30557690101729004007
02010280202,30557690100112004160
02010280301,30557690101628003669
02010280302,30557690100819004675
02010280401,30557690101123003694
02010280402,30557690100011003712
02010280501,30557690100415005084
02010280502,
02010280601,30557690100819003454
02010280602,30557690100415003466
02010280701,30557690101022004925
02010280702,30557690101426004977
02010280801,30557690100617004375
02010280802,30557690100415005220
02010290101,30557690101932003185
02010290102,30557690101022004199
02010290201,30557690100718003441
02010290202,30557690101527004756
02010290301,30557690101022004303
02010290302,30557690100112004759
02010290401,30557690101022004440
02010290402,
02010290501,30557690101022003387
02010290502,30557690100718003908
02010290601,30557690101022003564
02010290602,30557690100213003695
02010290701,30557690100112003839
02010290702,30557690100415004047
02010290801,30557690101022004176
02010290802,30557690101325001110
02010300101,30557690101022004285
02010300102,30557690100718001074
02010300201,30557690100718003346
02010300202,30557690100314004590
02010300301,30557690100921004435
02010300302,30557690100516005192
02010300401,30557690101932004342
02010300402,30557690100617004577
02010300501,30557690100718003972
02010300502,30557690100516004479
02010300601,30557690101729003860
02010300602,30557690101729005016
02010300701,30557690101022004551
02010300702,30557690100718000819
02010300801,30557690100921005357
02010300802,30557690100617005479
02010310101,30557690101729003763
02010310102,30557690100011004041
02010310201,30557690100415004231
02010310202,30557690100516006025
02010310301,30557690100112004014
02010310302,30557690100011004781
02010310401,30557690101628004419
02010310402,30557690101831005924
02010310501,30557690100718003777
02010310502,30557690101628004368
02010310601,30557690101628005166
02010310602,30557690101729001140
02010310701,30557690101325005059
02010310702,30557690101325005174
02010310801,30557690100314004236
02010310802,30557690101831004635
02010320101,30557690100617004088
02010320102,30557690100819005509
02010320201,30557690101123004237
02010320202,30557690101123005395
02010320301,30557690100617005119
02010320302,
02010320401,30557690101831004719
02010320402,30557690100415005951
02010320501,30557690100213005463
02010320502,30557690101022006056
02010320601,30557690100718004000
02010320602,30557690101932005034
02010320701,30557690101831005135
02010320702,30557690101022005631
02010320801,30557690101932004755
02010320802,30557690101628005704
02010330101,30557690100819004882
02010330102,30557690100516004992
02010330201,30557690100011004356
02010330202,30557690101022004461
02010330301,30557690100112004249
02010330302,30557690100011004808
02010330401,30557690100314005134
02010330402,30557690100011005367
02010330501,
02010330502,30557690101325001170
02010330601,30557690101022004990
02010330602,30557690101729005284
02010330701,30557690100921004907
02010330702,
02010330801,30557690101932005289
02010330802,30557690100314005322
02010340101,30557690100415004096
02010340102,30557690101022004886
02010340201,30557690100819004899
02010340202,30557690100718005933
02010340301,30557690100819004210
02010340302,30557690100617005140
02010340401,30557690100617005808
02010340402,
02010340501,30557690100213004460
02010340502,30557690101022004911
02010340601,30557690101022004039
02010340602,30557690101932005023
02010340701,30557690100718004197
02010340702,30557690101527000982
02010340801,30557690100112004293
02010340802,30557690100921004431
02010350101,30557690101932005396
02010350102,30557690101527001189
02010350201,30557690101932004579
02010350202,30557690101022005392
02010350301,30557690100314004915
02010350302,30557690101123005243
02010350401,30557690101932005618
02010350402,
02010350501,30557690100415004816
02010350502,30557690101426005098
02010350601,30557690101123004518
02010350602,30557690100921005150
02010350701,30557690101932004373
02010350702,30557690100415005527
02010350801,30557690100516004305
02010350802,30557690101022005616
02010360101,30557690100112005141
02010360102,30557690101123001084
02010360201,30557690100617005517
02010360202,30557690101022005558
02010360301,30557690101932005494
02010360302,30557690100617005722
02010360401,30557690101022005029
02010360402,30557690100213005110
02010360501,30557690101628004770
02010360502,30557690100415004972
02010360601,30557690101022005434
02010360602,30557690100112005922
02010360701,30557690100819004931
02010360702,30557690101426005881
02010360801,30557690101123004717
02010360802,30557690100516000849
02010370101,30557690100718005124
02010370102,30557690100516005676
02010370201,30557690101831004646
02010370202,30557690101123004958
02010370301,30557690100011004763
02010370302,
02010370401,30557690101628004672
02010370402,30557690100213005346
02010370501,30557690101932004858
02010370502,30557690101224006173
02010370601,30557690100617004927
02010370602,30557690100011004946
02010370701,
02010370702,
02010370801,30557690100617006166
02010370802,
02010380101,30557690100516005109
02010380102,30557690100011001164
02010380201,30557690100718005099
02010380202,30557690101729005474
02010380301,30557690101022005009
02010380302,
02010380401,
02010380402,
02010380501,30557690101628006102
02010380502,
02010380601,30557690101831005827
02010380602,30557690101426005938
02010380701,30557690100819005665
02010380702,
02010380801,30557690100314004788
02010380802,30557690101729004872
02010390101,30557690100213005039
02010390102,30557690101628005375
02010390201,
02010390202,
02010390301,30557690100617005063
02010390302,30557690100718005262
02010390401,30557690100314005154
02010390402,30557690101224005245
02010390501,30557690101224005048
02010390502,30557690101325005678
02010390601,
02010390602,
02010390701,30557690101325004975
02010390702,30557690100516005420
02010390801,30557690101022004955
02010390802,30557690100112005223
02010400101,30557690101628005391
02010400102,30557690100921001193
02010400201,30557690100314005493
02010400202,30557690101022000978
02010400301,30557690101932005255
02010400302,
02010400401,30557690100415005526
02010400402,30557690100718005639
02010400501,30557690101426005387
02010400502,30557690100112001086
02010400601,30557690100718005232
02010400602,30557690100415005734
02010400701,30557690101932005311
02010400702,30557690101932005453
02010400801,30557690101729005995
02010400802,
02010410101,30557690101932005407
02010410102,30557690100516001070
02010410201,30557690101123005522
02010410202,
02010410301,30557690100516005365
02010410302,
02010410401,30557690101831005983
02010410402,
02010410501,30557690100718005345
02010410502,
02010410601,30557690101224006019
02010410602,30557690100718006142
02010410701,30557690100213005444
02010410702,30557690100921006028
02010410801,30557690100921005419
02010410802,30557690101022001128
02010420101,
02010420102,
02010420201,30557690101628005773
02010420202,30557690101628006057
02010420301,30557690101325005771
02010420302,
02010420401,30557690101729005994
02010420402,30557690101831006121
02010420501,30557690100314005426
02010420502,
02010420601,30557690100213006156
02010420602,30557690101932006172
02010420701,30557690100112005766
02010420702,
02010420801,30557690101932005756
02010420802,
02010430101,30557690100819005917
02010430102,30557690101932006000
02010430201,30557690100314005888
02010430202,
02010430301,30557690100921005817
02010430302,30557690100213006060
02010430401,
02010430402,
02010430501,
02010430502,
02010430601,30557690100415005777
02010430602,30557690100718006007
02010430701,30557690101426006155
02010430702,
02010430801,
02010430802,
02010440101,
02010440102,
02010440201,
02010440202,
02010440301,30557690101123006140
02010440302,
02010440401,30557690100314005965
02010440402,
02010440501,
02010440502,
02010440601,30557690100617005991
02010440602,
02010440701,30557690100516005841
02010440702,
02010440801,
02010440802,
02010450101,30557690100415006024
02010450102,
02010450201,
02010450202,
02010450301,
02010450302,
02010450401,30557690101224006050
02010450402,30557690101426006170
02010450501,
02010450502,
02010450601,30557690101729005980
02010450602,
02010450701,30557690100415005914
02010450702,
02010450801,
02010450802,
02010460101,
02010460102,
02010460201,
02010460202,30557690101123000957
02010460301,30557690101022006114
02010460302,
02010460401,
02010460402,
02010460501,
02010460502,
02010460601,
02010460602,30557690101325001025
02010460701,
02010460702,30557690101426001154
02010460801,
02010460802,
02010470101,
02010470102,
02010470201,
02010470202,
02010470301,
02010470302,
02010470401,
02010470402,
02010470501,
02010470502,
02010470601,
02010470602,
02010470701,
02010470702,
02010470801,
02010470802,
02010480101,
02010480102,
02010480201,
02010480202,
02010480301,
02010480302,
02010480401,
02010480402,
02010480501,
02010480502,
02010480601,
02010480602,
02010480701,
02010480702,
02010480801,
02010480802,
02010490101,
02010490102,
02010490201,
02010490202,
02010490301,
02010490302,
02010490401,
02010490402,
02010490501,
02010490502,
02010490601,
02010490602,
02010490701,
02010490702,
02010490801,
02010490802,
02010500101,
02010500102,
02010500201,
02010500202,
02010500301,
02010500302,
02010500401,
02010500402,
02010500501,
02010500502,
02010500601,
02010500602,
02010500701,
02010500702,
02010500801,
02010500802,
02010510101,
02010510102,
02010510201,
02010510202,
02010510301,
02010510302,
02010510401,
02010510402,
02010510501,
02010510502,30557690101729000916
02010510601,
02010510602,
02010510701,
02010510702,
02010510801,
02010510802,
02010520101,
02010520102,30557690101224001009
02010520201,
02010520202,30557690100617001077
02010520301,
02010520302,
02010520401,
02010520402,
02010520501,
02010520502,
02010520601,
02010520602,
02010520701,
02010520702,
02010520801,
02010520802,30557690101831000831
02010530101,
02010530102,
02010530201,
02010530202,
02010530301,
02010530302,
02010530401,
02010530402,
02010530501,
02010530502,
02010530601,
02010530602,
02010530701,
02010530702,30557690101123000913
02010530801,
02010530802,
02010540101,
02010540102,
02010540201,
02010540202,
02010540301,
02010540302,
02010540401,
02010540402,
02010540501,
02010540502,
02010540601,
02010540602,
02010540701,
02010540702,
02010540801,
02010540802,
02010550101,
02010550102,
02010550201,
02010550202,
02010550301,
02010550302,
02010550401,
02010550402,
02010550501,
02010550502,
02010550601,
02010550602,
02010550701,
02010550702,
02010550801,
02010550802,
02010560101,
02010560102,
02010560201,
02010560202,30557690100112000822
02010560301,
02010560302,
02010560401,
02010560402,
02010560501,
02010560502,
02010560601,
02010560602,
02010560701,
02010560702,
02010560801,
02010560802,
02010570101,
02010570102,
02010570201,
02010570202,
02010570301,
02010570302,30557690101426000879
02010570401,
02010570402,
02010570501,
02010570502,30557690100011001003
02010570601,
02010570602,
02010570701,
02010570702,
02010570801,
02010570802,
02010580101,
02010580102,
02010580201,
02010580202,
02010580301,
02010580302,
02010580401,
02010580402,30557690101527000963
02010580501,
02010580502,
02010580601,
02010580602,
02010580701,
02010580702,
02010580801,
02010580802,
02010590101,
02010590102,
02010590201,
02010590202,
02010590301,
02010590302,
02010590401,
02010590402,30557690101831001106
02010590501,
02010590502,
02010590601,
02010590602,
02010590701,
02010590702,
02010590801,
02010590802,30557690100516000912
02010600101,
02010600102,
02010600201,
02010600202,
02010600301,
02010600302,
02010600401,
02010600402,
02010600501,
02010600502,
02010600601,
02010600602,30557690101224001168
02010600701,
02010600702,
02010600801,
02010600802,
02020010101,30557690101831001491
02020010102,30557690101831001398
02020010201,30557690101628001372
02020010202,30557690101628001299
02020010301,30557690100112001312
02020010302,30557690100112001242
02020010401,30557690100011001256
02020010402,30557690100011001210
02020010501,30557690100718001280
02020010502,30557690100718001202
02020010601,30557690100314001390
02020010602,30557690100314001233
02020010701,30557690100213001274
02020010702,30557690100213001255
02020010801,30557690101224001558
02020010802,30557690101224001327
02020020101,30557690100921001631
02020020102,30557690100921000955
02020020201,30557690100718001563
02020020202,30557690100718001402
02020020301,30557690101123001493
02020020302,30557690101123001330
02020020401,30557690101831001329
02020020402,30557690101831001261
02020020501,30557690101123001260
02020020502,30557690101123001241
02020020601,30557690101325001348
02020020602,30557690101325001262
02020020701,30557690100213001450
02020020702,30557690100213001344
02020020801,30557690100112001477
02020020802,30557690100112001412
02020030101,30557690101022003208
02020030102,30557690100819001612
02020030201,30557690101932001621
02020030202,30557690101932001465
02020030301,30557690100516001497
02020030302,30557690100516001437
02020030401,30557690100011001555
02020030402,30557690100011001349
02020030501,30557690101527001351
02020030502,30557690101527001264
02020030601,30557690101022001496
02020030602,30557690101022001377
02020030701,30557690101729001605
02020030702,30557690101729001442
02020030801,30557690100213001686
02020030802,30557690100213001516
02020040101,30557690101527002166
02020040102,30557690101527001709
02020040201,30557690100011002553
02020040202,30557690100314001632
02020040301,30557690100617003109
02020040302,30557690101628001529
02020040401,30557690101527001616
02020040402,30557690101527001451
02020040501,30557690100415001502
02020040502,30557690100415001392
02020040601,30557690100617001628
02020040602,30557690100617001457
02020040701,30557690100112003342
02020040702,30557690101123001553
02020040801,30557690100617002630
02020040802,30557690100112001651
02020050101,30557690101426001994
02020050102,30557690100112004029
02020050201,30557690100516002766
02020050202,30557690101628003431
02020050301,30557690101527005083
02020050302,30557690100921001667
02020050401,30557690101022001643
02020050402,30557690101022001571
02020050501,30557690101426001492
02020050502,30557690101426001044
02020050601,30557690101831001664
02020050602,30557690101831001589
02020050701,30557690101831001970
02020050702,30557690100516001679
02020050801,30557690101426004044
02020050802,30557690101527004834
02020060101,30557690101022002044
02020060102,30557690101527001119
02020060201,30557690101325002355
02020060202,30557690100921004923
02020060301,30557690100921004597
02020060302,
02020060401,30557690101527001814
02020060402,30557690100718001683
02020060501,30557690101527002210
02020060502,30557690101325001593
02020060601,30557690101932002314
02020060602,30557690100011001693
02020060701,30557690101628002625
02020060702,30557690100921003424
02020060801,30557690101932001836
02020060802,30557690101932000827
02020070101,30557690101123002469
02020070102,30557690101729005418
02020070201,30557690100516005540
02020070202,30557690100516005564
02020070301,30557690100415002253
02020070302,30557690100617005691
02020070401,30557690100314003057
02020070402,30557690100011004387
02020070501,30557690101831005680
02020070502,30557690101426001708
02020070601,30557690101022002443
02020070602,30557690101527002673
02020070701,30557690100921004309
02020070702,30557690100112005836
02020070801,30557690101022002702
02020070802,30557690100213005990
02020080101,30557690101831002040
02020080102,30557690101932003640
02020080201,30557690101022001785
02020080202,30557690100617001112
02020080301,30557690101831003026
02020080302,30557690101022003974
02020080401,30557690100314001772
02020080402,30557690101831002346
02020080501,30557690101932004009
02020080502,30557690100516000972
02020080601,30557690100921001937
02020080602,30557690101224002154
02020080701,30557690101426001874
02020080702,30557690100921002005
02020080801,30557690101325002216
02020080802,30557690100718002268
02020090101,30557690100314002935
02020090102,30557690101123003707
02020090201,30557690101426001819
02020090202,30557690101831002810
02020090301,30557690101932002997
02020090302,30557690101628004318
02020090401,30557690101022003029
02020090402,30557690101831003274
02020090501,30557690101224002783
02020090502,30557690101729002817
02020090601,30557690101325004407
02020090602,30557690101123004890
02020090701,30557690100819004259
02020090702,30557690100011004804
02020090801,30557690101426003122
02020090802,30557690101729004240
02020100101,30557690100112002366
02020100102,30557690101831003092
02020100201,30557690100819004327
02020100202,30557690100314005748
02020100301,30557690100011001993
02020100302,30557690100718002332
02020100401,30557690100921002215
02020100402,30557690100819003170
02020100501,30557690101325002094
02020100502,30557690101628001096
02020100601,30557690100213001778
02020100602,30557690101831002478
02020100701,30557690101123001925
02020100702,30557690100314004505
02020100801,30557690100011003009
02020100802,30557690100718003380
02020110101,30557690100516002718
02020110102,30557690100921003792
02020110201,30557690100314001909
02020110202,30557690100112002666
02020110301,30557690101426002949
02020110302,30557690101022004048
02020110401,30557690100921002970
02020110402,30557690100415003100
02020110501,30557690100314003130
02020110502,30557690101729004290
02020110601,30557690101932002915
02020110602,30557690100921004277
02020110701,30557690100112002543
02020110702,30557690100718002990
02020110801,30557690101831001731
02020110802,30557690100112002852
02020120101,30557690101022002028
02020120102,30557690101831003146
02020120201,30557690101325004102
02020120202,30557690101325004418
02020120301,30557690100314003232
02020120302,30557690101831003322
02020120401,30557690100617003049
02020120402,30557690100516003462
02020120501,30557690101426005513
02020120502,30557690101224001010
02020120601,30557690101831003251
02020120602,30557690101932003275
02020120701,30557690101224003961
02020120702,30557690101527004436
02020120801,30557690100112002230
02020120802,30557690100516004127
02020130101,30557690100819002621
02020130102,30557690100213002728
02020130201,30557690100112001871
02020130202,30557690100011002163
02020130301,30557690101123002034
02020130302,30557690100415001196
02020130401,30557690101325001866
02020130402,30557690100617003043
02020130501,30557690101325001719
02020130502,30557690100112001854
02020130601,30557690100011003242
02020130602,30557690100617003606
02020130701,30557690101932002312
02020130702,30557690101123003238
02020130801,30557690100516002485
02020130802,30557690101022003014
02020140101,30557690101628001779
02020140102,30557690100718002890
02020140201,30557690100112002308
02020140202,30557690100921003964
02020140301,30557690101932001833
02020140302,30557690100213003316
02020140401,30557690100415003926
02020140402,30557690101426004272
02020140501,30557690101224002688
02020140502,30557690100819003866
02020140601,30557690100516002707
02020140602,30557690101729003675
02020140701,30557690100921002615
02020140702,30557690100718002624
02020140801,30557690100213002192
02020140802,30557690101022004253
02020150101,30557690100415003189
02020150102,30557690100617003831
02020150201,30557690101325002155
02020150202,30557690101932004158
02020150301,30557690100213002921
02020150302,30557690101224003727
02020150401,30557690101729002523
02020150402,30557690101022004023
02020150501,30557690100819003526
02020150502,30557690100617004722
02020150601,30557690100617003331
02020150602,30557690100617003717
02020150701,30557690101022001954
02020150702,30557690100516002256
02020150801,30557690100011001730
02020150802,30557690100112003017
02020160101,30557690100415002003
02020160102,30557690101932002020
02020160201,30557690100011002492
02020160202,30557690101527004976
02020160301,30557690101325001744
02020160302,30557690101527003630
02020160401,30557690101527002049
02020160402,30557690101022001124
02020160501,30557690100718003510
02020160502,30557690101325003543
02020160601,30557690100617003658
02020160602,30557690100415004520
02020160701,30557690100415002252
02020160702,30557690101527002861
02020160801,30557690100112004475
02020160802,30557690101426004514
02020170101,30557690101932003204
02020170102,30557690100819004103
02020170201,30557690101932004567
02020170202,30557690101123006011
02020170301,30557690100516001917
02020170302,30557690100819002461
02020170401,30557690101932002703
02020170402,30557690100112004208
02020170501,30557690101022003766
02020170502,30557690100415005167
02020170601,30557690101426002544
02020170602,30557690101932003601
02020170701,30557690100314001978
02020170702,30557690100314001980
02020170801,30557690100213003147
