posicion,etiqueta
01020380201,30557690100314004928
01020380202,30557690100718005108
01020380301,30557690101123004705
01020380302,30557690100314004849
01020380401,30557690101932005545
01020380402,30557690100415005638
01020380501,30557690100112005846
01020380502,
01020380601,30557690101527005851
01020380602,30557690100819006088
01020380701,30557690101426005148
01020380702,30557690100011001122
01020380801,30557690101325004740
01020380802,
01020390101,30557690101831005069
01020390102,30557690100921005387
01020390201,30557690100921005231
01020390202,30557690100516005310
01020390301,30557690100617006124
01020390302,
01020390401,30557690100011005783
01020390402,
01020390501,30557690101426004946
01020390502,30557690101831005602
01020390601,
01020390602,
01020390701,30557690100213004968
01020390702,30557690100112005821
01020390801,30557690100617005329
01020390802,30557690100921006013
01020400101,30557690101831005279
01020400102,30557690100213005391
01020400201,30557690100617005861
01020400202,30557690100819006050
01020400301,
01020400302,
01020400401,30557690100718005662
01020400402,30557690100314005740
01020400501,30557690100617005070
01020400502,30557690100718005399
01020400601,30557690101628005071
01020400602,30557690101426005251
01020400701,30557690101224005623
01020400702,
01020400801,30557690100819005356
01020400802,30557690100718005472
01020410101,30557690100112006104
01020410102,
01020410201,30557690100718006044
01020410202,30557690100415006139
01020410301,30557690101831005222
01020410302,30557690100314005668
01020410401,30557690101729005191
01020410402,30557690100921006166
01020410501,30557690100415005285
01020410502,30557690101729005592
01020410601,30557690101022005856
01020410602,30557690101527006123
01020410701,30557690100516005252
01020410702,30557690100516005519
01020410801,
01020410802,
01020420101,30557690101527005900
01020420102,
01020420201,30557690101123005788
01020420202,30557690100213001137
01020420301,
01020420302,
01020420401,30557690101729005802
01020420402,30557690101932001155
01020420501,30557690100921005528
01020420502,
01020420601,
01020420602,
01020420701,30557690100516005365
01020420702,30557690100314005647
01020420801,30557690100314005553
01020420802,30557690100011006065
01020430101,30557690101628005928
01020430102,30557690101831006107
01020430201,30557690100921005570
01020430202,30557690101831005985
01020430301,
01020430302,
01020430401,30557690101426006025
01020430402,
01020430501,
01020430502,
01020430601,
01020430602,
01020430701,30557690100819006071
01020430702,30557690101729001120
01020430801,30557690101123005971
01020430802,
01020440101,30557690101831005716
01020440102,
01020440201,30557690101022006146
01020440202,30557690100415001135
01020440301,30557690101932005898
01020440302,
01020440401,30557690100617005710
01020440402,30557690101224005872
01020440501,30557690101224005882
01020440502,
01020440601,
01020440602,30557690101426000890
01020440701,30557690101426005940
01020440702,
01020440801,
01020440802,
01020450101,
01020450102,30557690100921001166
01020450201,30557690101831006052
01020450202,
01020450301,30557690101426005991
01020450302,
01020450401,30557690101527006085
01020450402,30557690101729000817
01020450501,
01020450502,
01020450601,30557690101831005973
01020450602,30557690100314000905
01020450701,30557690100819005961
01020450702,
01020450801,30557690101224006175
01020450802,
01020460101,
01020460102,
01020460201,
01020460202,
01020460301,
01020460302,
01020460401,
01020460402,
01020460501,
01020460502,
01020460601,30557690100617006056
01020460602,
01020460701,
01020460702,
01020460801,
01020460802,30557690100921000821
01020470101,
01020470102,
01020470201,
01020470202,
01020470301,
01020470302,
01020470401,
01020470402,
01020470501,
01020470502,
01020470601,
01020470602,
01020470701,
01020470702,
01020470801,
01020470802,
01020480101,
01020480102,
01020480201,
01020480202,30557690101224001151
01020480301,
01020480302,
01020480401,
01020480402,
01020480501,
01020480502,
01020480601,
01020480602,
01020480701,
01020480702,
01020480801,
01020480802,
01020490101,
01020490102,
01020490201,
01020490202,
01020490301,
01020490302,
01020490401,
01020490402,
01020490501,
01020490502,
01020490601,
01020490602,
01020490701,
01020490702,
01020490801,
01020490802,
01020500101,
01020500102,
01020500201,
01020500202,30557690101628000826
01020500301,
01020500302,
01020500401,
01020500402,30557690101729000844
01020500501,
01020500502,
01020500601,
01020500602,
01020500701,
01020500702,
01020500801,
01020500802,30557690100921000967
01020510101,
01020510102,
01020510201,
01020510202,
01020510301,
01020510302,
01020510401,
01020510402,
01020510501,
01020510502,30557690101224000884
01020510601,
01020510602,
01020510701,
01020510702,
01020510801,
01020510802,
01020520101,
01020520102,
01020520201,
01020520202,
01020520301,
01020520302,30557690100011000948
01020520401,
01020520402,30557690100718001157
01020520501,
01020520502,
01020520601,
01020520602,
01020520701,
01020520702,
01020520801,
01020520802,
01020530101,
01020530102,
01020530201,
01020530202,
01020530301,
01020530302,
01020530401,
01020530402,
01020530501,
01020530502,
01020530601,
01020530602,
01020530701,
01020530702,
01020530801,
01020530802,
01020540101,
01020540102,
01020540201,
01020540202,
01020540301,
01020540302,
01020540401,
01020540402,
01020540501,
01020540502,
01020540601,
01020540602,30557690100718001027
01020540701,
01020540702,
01020540801,
01020540802,
01020550101,
01020550102,
01020550201,
01020550202,
01020550301,
01020550302,30557690101932000818
01020550401,
01020550402,
01020550501,
01020550502,
01020550601,
01020550602,
01020550701,
01020550702,
01020550801,
01020550802,30557690100516000991
01020560101,
01020560102,30557690101325000933
01020560201,
01020560202,
01020560301,
01020560302,
01020560401,
01020560402,
01020560501,
01020560502,
01020560601,
01020560602,
01020560701,
01020560702,
01020560801,
01020560802,
01020570101,
01020570102,
01020570201,
01020570202,
01020570301,
01020570302,
01020570401,
01020570402,
01020570501,
01020570502,30557690101628000876
01020570601,
01020570602,
01020570701,
01020570702,
01020570801,
01020570802,
01020580101,
01020580102,
01020580201,
01020580202,
01020580301,
01020580302,
01020580401,
01020580402,
01020580501,
01020580502,
01020580601,
01020580602,
01020580701,
01020580702,30557690101729001000
01020580801,
01020580802,
01020590101,
01020590102,
01020590201,
01020590202,
01020590301,
01020590302,
01020590401,
01020590402,
01020590501,
01020590502,
01020590601,
01020590602,
01020590701,
01020590702,
01020590801,
01020590802,
01020600101,
01020600102,
01020600201,
01020600202,30557690100011000988
01020600301,
01020600302,
01020600401,
01020600402,
01020600501,
01020600502,
01020600601,
01020600602,
01020600701,
01020600702,
01020600801,
01020600802,
02010010101,30557690100819001561
02010010102,30557690100819001428
02010010201,30557690101729001519
02010010202,30557690101729001309
02010010301,30557690100718001366
02010010302,30557690100718001234
02010010401,30557690100819001279
02010010402,30557690100819001213
02010010501,30557690101932001294
02010010502,30557690101932001209
02010010601,30557690100213001272
02010010602,30557690100213001216
02010010701,30557690100415001267
02010010702,30557690100415001238
02010010801,30557690100213001425
02010010802,30557690100213001321
02010020101,30557690100213001600
02010020102,30557690100213001489
02010020201,30557690101932001839
02010020202,30557690100921001174
02010020301,30557690101628001434
02010020302,30557690101628001334
02010020401,30557690100415001326
02010020402,30557690100415001273
02010020501,30557690100011001318
02010020502,30557690100011001228
02010020601,30557690101426001350
02010020602,30557690101426001276
02010020701,30557690101123001675
02010020702,30557690101123001175
02010020801,30557690101426002278
02010020802,30557690100921000823
02010030101,30557690100617003719
02010030102,30557690100112001677
02010030201,30557690101224001615
02010030202,30557690101224001513
02010030301,30557690101426001599
02010030302,30557690101426001445
02010030401,30557690100314001515
02010030402,30557690100314001338
02010030501,30557690100617001403
02010030502,30557690100617001308
02010030601,30557690101932001388
02010030602,30557690101932001368
02010030701,30557690100011001601
02010030702,30557690100011001449
02010030801,30557690101831001641
02010030802,30557690101831001531
02010040101,30557690100011004233
02010040102,30557690101224005753
02010040201,30557690100213001989
02010040202,30557690101729001681
02010040301,30557690100617001700
02010040302,30557690100617001532
02010040401,30557690100415001630
02010040402,30557690100415001456
02010040501,30557690101831001454
02010040502,30557690101831001382
02010040601,30557690100718001590
02010040602,30557690100718001461
02010040701,30557690101932001689
02010040702,30557690101932001534
02010040801,30557690101325003525
02010040802,30557690100314001695
02010050101,30557690100415002401
02010050102,30557690101224002698
02010050201,30557690100112002894
02010050202,30557690100819003200
02010050301,30557690100718002436
02010050302,30557690101831001697
02010050401,30557690101426002114
02010050402,30557690101628001622
02010050501,30557690101628001762
02010050502,30557690101325001480
02010050601,30557690101426002647
02010050602,30557690100516001629
02010050701,30557690101932003619
02010050702,30557690101022001706
02010050801,30557690100718003400
02010050802,30557690101729004123
02010060101,30557690100718003576
02010060102,30557690101527004435
02010060201,30557690100819002739
02010060202,30557690101527002872
02010060301,30557690101628003159
02010060302,30557690100415005188
02010060401,30557690100718002588
02010060402,30557690101022002684
02010060501,30557690101325003825
02010060502,30557690100819001670
02010060601,30557690101426003444
02010060602,30557690101426005853
02010060701,30557690100415002219
02010060702,30557690101628001002
02010060801,30557690101527002022
02010060802,30557690101022003308
02010070101,30557690101325002493
02010070102,30557690100718003335
02010070201,30557690101224004102
02010070202,30557690101527004422
02010070301,30557690100011001979
02010070302,30557690101527001080
02010070401,30557690100314001820
02010070402,30557690100921002651
02010070501,30557690100617003526
02010070502,30557690101123003999
02010070601,30557690100516002997
02010070602,30557690100112003371
02010070701,30557690100718002500
02010070702,30557690100314003862
02010070801,30557690100921002260
02010070802,30557690101729002740
02010080101,30557690101022002320
02010080102,30557690100112002457
02010080201,30557690100718002380
02010080202,30557690101123003734
02010080301,30557690101932003033
02010080302,30557690100921001008
02010080401,30557690100718004859
02010080402,30557690101426000820
02010080501,30557690101224002670
02010080502,30557690101729003587
02010080601,30557690100415002213
02010080602,30557690101831005273
02010080701,30557690101022003059
02010080702,30557690101022001079
02010080801,30557690101022004185
02010080802,30557690100314004699
02010090101,30557690101932003549
02010090102,30557690101729005959
02010090201,30557690101628002832
02010090202,30557690101628000869
02010090301,30557690100011002063
02010090302,30557690101426003979
02010090401,30557690100921004536
02010090402,30557690101123004800
02010090501,30557690100516003143
02010090502,30557690101426004850
02010090601,30557690101224003599
02010090602,30557690100314003955
02010090701,30557690101527002501
02010090702,30557690101831002561
02010090801,30557690101932001871
02010090802,30557690101527002299
02010100101,30557690101932004512
02010100102,30557690101831005881
02010100201,30557690100112003439
02010100202,30557690100617003494
02010100301,30557690101022001742
02010100302,30557690100112000968
02010100401,30557690101224002818
02010100402,30557690100718003068
02010100501,30557690101932002358
02010100502,30557690100314000837
02010100601,30557690100819001776
02010100602,30557690101628004001
02010100701,30557690101831002496
02010100702,30557690100921000859
02010100801,30557690101022002576
02010100802,30557690100011002877
02010110101,30557690101224001748
02010110102,30557690101224002476
02010110201,30557690100516003241
02010110202,30557690100213003701
02010110301,30557690101831002879
02010110302,30557690101932001075
02010110401,30557690101932003391
02010110402,30557690100921003601
02010110501,30557690100314003122
02010110502,30557690101628001001
02010110601,30557690100314001767
02010110602,30557690100718002594
02010110701,30557690100921003398
02010110702,30557690101224003866
02010110801,30557690100011004207
02010110802,30557690100516004750
02010120101,30557690101831002892
02010120102,30557690100314004196
02010120201,30557690101729002934
02010120202,30557690100921003437
02010120301,30557690101527003253
02010120302,30557690101022003325
02010120401,30557690101022001945
02010120402,30557690101123005184
02010120501,30557690100213003017
02010120502,30557690100718004279
02010120601,30557690101123002089
02010120602,30557690100516003677
02010120701,30557690101123002468
02010120702,30557690100112004585
02010120801,30557690101831004839
02010120802,30557690100718005018
02010130101,30557690100415001744
02010130102,30557690101224004420
02010130201,30557690100011002268
02010130202,30557690100415003047
02010130301,30557690100112001808
02010130302,30557690100516002699
02010130401,30557690100819003995
02010130402,30557690100415005265
02010130501,30557690100718004027
02010130502,30557690100314001149
02010130601,30557690100718003022
02010130602,30557690100112003155
02010130701,30557690100617003543
02010130702,30557690101325004496
02010130801,30557690101022002116
02010130802,30557690100011002508
02010140101,30557690100617003693
02010140102,30557690100112004061
02010140201,30557690100819002706
02010140202,30557690101932004667
02010140301,30557690100718001786
02010140302,30557690100921002331
02010140401,30557690101426002884
02010140402,30557690101123002889
02010140501,30557690100921002201
02010140502,30557690101831002546
02010140601,30557690100617001843
02010140602,30557690100617001912
02010140701,30557690101123005409
02010140702,30557690100718005507
02010140801,30557690101426003316
02010140802,30557690100415005743
02010150101,30557690101123005517
02010150102,30557690100516000838
02010150201,30557690101527001908
02010150202,30557690101325001924
02010150301,30557690100819002462
02010150302,30557690101325002696
02010150401,30557690101123002287
02010150402,30557690101224003345
02010150501,30557690100213003429
02010150502,30557690100921003803
02010150601,30557690100213001961
02010150602,30557690100617003077
02010150701,30557690101123002205
02010150702,30557690101932002887
02010150801,30557690100617002498
02010150802,30557690100112003740
02010160101,30557690100213002419
02010160102,30557690100617000931
02010160201,30557690101628002323
02010160202,30557690100921001064
02010160301,30557690101426001793
02010160302,30557690100819003625
02010160401,30557690101527004993
02010160402,30557690101224005431
02010160501,30557690101123002212
02010160502,30557690101123003478
02010160601,30557690100921004153
02010160602,30557690100213004814
02010160701,30557690100314001772
02010160702,30557690100112005065
02010160801,30557690101527002013
02010160802,30557690101123005770
02010170101,30557690101426002912
02010170102,30557690100213003338
02010170201,30557690101729005278
02010170202,30557690101831005964
02010170301,30557690100516001763
02010170302,30557690101729001822
02010170401,30557690100011002151
02010170402,30557690100112000918
02010170501,30557690101932001849
02010170502,30557690101527001145
02010170601,30557690100415002823
02010170602,30557690100213003148
02010170701,30557690100011004349
02010170702,30557690100516004366
02010170801,30557690101932001809
02010170802,30557690101022000863
02010180101,30557690101224003001
02010180102,30557690100213003468
02010180201,30557690101628003447
02010180202,30557690101831004409
02010180301,30557690101932003535
02010180302,30557690101022000953
02010180401,30557690101325002096
02010180402,30557690101527003235
02010180501,30557690100718003056
02010180502,30557690101224003542
02010180601,30557690101527003113
02010180602,30557690101628004480
02010180701,30557690101426003328
02010180702,30557690101729004134
02010180801,30557690100415001851
02010180802,30557690101123001939
02010190101,30557690100921002158
02010190102,30557690101831002616
02010190201,30557690101123001986
02010190202,30557690100819002172
02010190301,30557690101831002188
02010190302,30557690100112002743
02010190401,30557690100819002107
02010190402,30557690100314002357
02010190501,30557690101022004610
02010190502,30557690100921005179
02010190601,30557690101831003318
02010190602,30557690100617003750
02010190701,30557690101123001957
02010190702,30557690100314002286
02010190801,30557690100415002367
02010190802,30557690101426004149
02010200101,30557690101831005237
02010200102,30557690100011005569
02010200201,30557690101426002130
02010200202,30557690100718005801
02010200301,30557690101729002099
02010200302,30557690100415002266
02010200401,30557690100718002119
02010200402,30557690101831002305
02010200501,30557690100314002883
02010200502,30557690101224000853
02010200601,30557690101325002615
02010200602,30557690101932004363
02010200701,30557690100718003231
02010200702,30557690101831001026
02010200801,30557690100112001752
02010200802,30557690101628003294
02010210101,30557690101932004882
02010210102,30557690101022001057
02010210201,30557690100314003427
02010210202,30557690101123003506
02010210301,30557690101224003096
02010210302,30557690100516005506
02010210401,30557690100415002809
02010210402,30557690100112001178
02010210501,30557690100314002255
02010210502,30557690100516002514
02010210601,30557690101729003817
02010210602,30557690101729005556
02010210701,30557690100921002752
02010210702,30557690100516003663
02010210801,30557690101932003838
02010210802,30557690101932005998
02010220101,30557690100617001911
02010220102,30557690100718004510
02010220201,30557690101628003397
02010220202,30557690100921004616
02010220301,30557690100314002332
02010220302,30557690100617002415
02010220401,30557690100314002485
02010220402,30557690100314000871
02010220501,30557690100213002202
02010220502,30557690101224002733
02010220601,30557690101831003038
02010220602,30557690101831004189
02010220701,30557690101426003249
02010220702,30557690100921004163
02010220801,30557690101022001724
02010220802,30557690101628001818
02010230101,30557690100314002001
02010230102,30557690100314002097
02010230201,30557690101527003504
02010230202,30557690100516004810
02010230301,30557690100921002161
02010230302,30557690100314003682
02010230401,30557690100415001949
02010230402,30557690100314002460
02010230501,30557690101426002216
02010230502,30557690101325002394
02010230601,30557690101022002211
02010230602,30557690100617002620
02010230701,30557690100921002475
02010230702,30557690101123002609
02010230801,30557690101628002492
02010230802,30557690100617002619
02010240101,30557690101325003081
02010240102,30557690100718003769
02010240201,30557690101628002635
02010240202,30557690100617003492
02010240301,30557690101426002903
02010240302,30557690101932003424
02010240401,30557690100819003726
02010240402,30557690100617005657
02010240501,30557690101831002150
02010240502,30557690100213002345
02010240601,30557690101527003168
02010240602,30557690101224001071
02010240701,30557690101022002165
02010240702,30557690101022004964
02010240801,30557690101628005134
02010240802,30557690101022005358
02010250101,30557690100112002433
02010250102,30557690101932004625
02010250201,30557690101527002507
02010250202,30557690100112002640
02010250301,30557690101831002720
02010250302,30557690101628003331
02010250401,30557690101022004193
02010250402,30557690100415004744
02010250501,30557690101123002977
02010250502,30557690100415003434
02010250601,30557690101224003451
02010250602,30557690100415003776
02010250701,30557690101628005681
02010250702,30557690101527001047
02010250801,30557690101325002931
02010250802,30557690101932003758
02010260101,30557690101628002741
02010260102,30557690101831003532
02010260201,30557690101932003880
02010260202,30557690100415004495
02010260301,30557690100112002625
02010260302,30557690101022002959
02010260401,30557690101224003606
02010260402,30557690101426003624
02010260501,30557690101527003226
02010260502,30557690101527003781
02010260601,30557690100718004103
02010260602,
02010260701,30557690100112003627
02010260702,30557690100112003657
02010260801,30557690101831003000
02010260802,30557690101022000894
02010270101,30557690100819002899
02010270102,30557690101628004276
02010270201,30557690101426004722
02010270202,30557690101123000951
02010270301,30557690101224003520
02010270302,30557690101224003757
02010270401,30557690101426003541
02010270402,30557690101628004058
02010270501,30557690101022002932
02010270502,30557690101224003546
02010270601,30557690101123004017
02010270602,30557690100921004407
02010270701,30557690100819003041
02010270702,30557690100011004752
02010270801,30557690101224003949
02010270802,30557690100617005023
02010280101,30557690101831003029
02010280102,30557690101527003764
02010280201,30557690100415003881
02010280202,30557690101022004167
02010280301,30557690100617003285
02010280302,30557690101831004108
02010280401,30557690101932003053
02010280402,30557690100415003351
02010280501,30557690101426003895
02010280502,30557690100011004508
02010280601,
02010280602,
02010280701,30557690100011003870
02010280702,30557690101527003884
02010280801,30557690101527004524
02010280802,30557690101932004631
02010290101,30557690100718003208
02010290102,30557690100921004870
02010290201,30557690101729003453
02010290202,30557690100819004568
02010290301,30557690101224005077
02010290302,30557690101831005465
02010290401,30557690101022005589
02010290402,
02010290501,30557690101022004764
02010290502,30557690101831006103
02010290601,30557690101527004101
02010290602,30557690101426004686
02010290701,30557690100011003536
02010290702,30557690101022004978
02010290801,30557690101224003505
02010290802,30557690101325001110
02010300101,30557690100617004010
02010300102,30557690100718001074
02010300201,30557690101426003414
02010300202,30557690100819003828
02010300301,30557690100011005267
02010300302,30557690101527006177
02010300401,30557690100112005307
02010300402,
02010300501,30557690101628003720
02010300502,30557690101224005804
02010300601,30557690101123003872
02010300602,30557690101224004301
02010300701,30557690101325004423
02010300702,30557690100718000819
02010300801,30557690101831005073
02010300802,30557690100617005738
02010310101,30557690100011004424
02010310102,30557690100819005272
02010310201,30557690100819003813
02010310202,30557690100617004588
02010310301,30557690101123003633
02010310302,30557690100314003660
02010310401,30557690100011004926
02010310402,30557690101022005914
02010310501,30557690100011004137
02010310502,30557690100617004337
02010310601,30557690101527004073
02010310602,30557690101729001140
02010310701,30557690101022003561
02010310702,30557690100415004034
02010310801,30557690101628004941
02010310802,30557690101224004944
02010320101,30557690100112004615
02010320102,30557690100921005053
02010320201,30557690100617004248
02010320202,30557690101628004539
02010320301,30557690100011004038
02010320302,30557690100819004317
02010320401,30557690101628004376
02010320402,30557690100011005314
02010320501,30557690100011004431
02010320502,30557690100516004942
02010320601,30557690100011003820
02010320602,30557690100921003991
02010320701,30557690100011003766
02010320702,30557690101426003944
02010320801,30557690100213004526
02010320802,30557690100415004555
02010330101,30557690100415004537
02010330102,30557690101426004826
02010330201,30557690101123004553
02010330202,30557690100415004751
02010330301,30557690100718005087
02010330302,
02010330401,30557690100921004079
02010330402,30557690100921005028
02010330501,30557690101527003982
02010330502,30557690101325001170
02010330601,30557690100112004720
02010330602,30557690101022006032
02010330701,30557690101123005190
02010330702,30557690101325005218
02010330801,30557690100112004670
02010330802,30557690101628004887
02010340101,30557690100112004229
02010340102,30557690101224005041
02010340201,30557690100112004967
02010340202,30557690101123005972
02010340301,30557690101932004306
02010340302,30557690100516005280
02010340401,30557690101325005160
02010340402,30557690100516005442
02010340501,30557690100921004664
02010340502,30557690100314004872
02010340601,30557690101527004552
02010340602,30557690101527005848
02010340701,30557690100718004393
02010340702,30557690101527000982
02010340801,30557690100314004470
02010340802,30557690101426005806
02010350101,30557690101123004962
02010350102,30557690101527001189
02010350201,30557690101831005311
02010350202,30557690100011005425
02010350301,30557690101628004237
02010350302,30557690101325004601
02010350401,30557690101932004462
02010350402,30557690100819004899
02010350501,30557690101527004749
02010350502,30557690100415005652
02010350601,30557690101628004728
02010350602,30557690100112005121
02010350701,30557690100819004214
02010350702,30557690100415004980
02010350801,30557690100718004738
02010350802,30557690101527005955
02010360101,30557690100921004659
02010360102,30557690101123001084
02010360201,30557690100011005123
02010360202,30557690101224005609
02010360301,30557690101325005711
02010360302,
02010360401,30557690100718004811
02010360402,30557690100718005103
02010360501,
02010360502,
02010360601,30557690100415004938
02010360602,30557690100213005511
02010360701,30557690100718005758
02010360702,
02010360801,30557690100415005111
02010360802,30557690100516000849
02010370101,30557690101628005700
02010370102,
02010370201,30557690101527005373
02010370202,
02010370301,30557690101325005213
02010370302,30557690101022005632
02010370401,30557690100718004581
02010370402,30557690101426004701
02010370501,30557690101628005305
02010370502,30557690101628006181
02010370601,30557690100921005404
02010370602,30557690101527006090
02010370701,30557690101224005862
02010370702,
02010370801,30557690101224005458
02010370802,30557690101932005534
02010380101,30557690100617005130
02010380102,30557690100011001164
02010380201,30557690100921005403
02010380202,30557690101426005805
02010380301,30557690100011004762
02010380302,30557690101527004781
02010380401,30557690101426004786
02010380402,30557690101628005557
02010380501,30557690100516004951
02010380502,30557690101426005240
02010380601,30557690101831005978
02010380602,30557690101224005997
02010380701,30557690101831005007
02010380702,30557690100112005159
02010380801,30557690100415005774
02010380802,
02010390101,30557690101325005492
02010390102,30557690100819005684
02010390201,30557690100921005594
02010390202,
02010390301,30557690101628005166
02010390302,30557690100718005787
02010390401,30557690100819005767
02010390402,30557690100213006076
02010390501,30557690100921005119
02010390502,30557690101426005839
02010390601,30557690100718005241
02010390602,
02010390701,
02010390702,
02010390801,
02010390802,
02010400101,30557690100011005516
02010400102,30557690100921001193
02010400201,30557690101022005114
02010400202,30557690101022000978
02010400301,30557690101932005084
02010400302,30557690101527005276
02010400401,30557690101426005402
02010400402,30557690100718005485
02010400501,30557690101831005208
02010400502,30557690100112001086
02010400601,30557690101325005312
02010400602,30557690100314005400
02010400701,30557690100516005765
02010400702,30557690101022005792
02010400801,30557690101932005726
02010400802,
02010410101,30557690101729005642
02010410102,30557690100516001070
02010410201,30557690100921005500
02010410202,30557690101224005811
02010410301,
02010410302,
02010410401,30557690101628005363
02010410402,30557690100516005530
02010410501,30557690100516006148
02010410502,
02010410601,30557690101527005491
02010410602,
02010410701,
02010410702,
02010410801,30557690101831005275
02010410802,30557690101022001128
02010420101,30557690101831006007
02010420102,
02010420201,30557690101729005938
02010420202,
02010420301,
02010420302,
02010420401,30557690100011005580
02010420402,30557690101831005678
02010420501,30557690100516005669
02010420502,30557690101325005916
02010420601,30557690100314005518
02010420602,30557690100921005683
02010420701,30557690101628005659
02010420702,30557690100617005718
02010420801,
02010420802,
02010430101,30557690101022005752
02010430102,
02010430201,30557690100819005568
02010430202,30557690101426005637
02010430301,30557690100718005666
02010430302,
02010430401,
02010430402,
02010430501,30557690100718005581
02010430502,30557690101022005876
02010430601,30557690101527005597
02010430602,30557690101224005671
02010430701,
02010430702,
02010430801,
02010430802,
02010440101,
02010440102,
02010440201,
02010440202,
02010440301,30557690101729005894
02010440302,30557690100617006075
02010440401,
02010440402,
02010440501,30557690100819005979
02010440502,
02010440601,30557690101831005983
02010440602,
02010440701,30557690101932005836
02010440702,
02010440801,30557690100112005829
02010440802,
02010450101,
02010450102,
02010450201,
02010450202,
02010450301,
02010450302,
02010450401,30557690100112006167
02010450402,
02010450501,30557690100011005994
02010450502,
02010450601,
02010450602,
02010450701,
02010450702,
02010450801,
02010450802,
02010460101,30557690100718006068
02010460102,
02010460201,
02010460202,30557690101123000957
02010460301,
02010460302,
02010460401,
02010460402,
02010460501,30557690100314006188
02010460502,
02010460601,
02010460602,30557690101325001025
02010460701,
02010460702,30557690101426001154
02010460801,
02010460802,
02010470101,
02010470102,
02010470201,
02010470202,
02010470301,
02010470302,
02010470401,
02010470402,
02010470501,
02010470502,
02010470601,
02010470602,
02010470701,
02010470702,
02010470801,
02010470802,
02010480101,
02010480102,
02010480201,
02010480202,
02010480301,
02010480302,
02010480401,
02010480402,
02010480501,
02010480502,
02010480601,
02010480602,
02010480701,
02010480702,
02010480801,
02010480802,
02010490101,
02010490102,
02010490201,
02010490202,
02010490301,
02010490302,
02010490401,
02010490402,
02010490501,
02010490502,
02010490601,
02010490602,
02010490701,
02010490702,
02010490801,
02010490802,
02010500101,
02010500102,
02010500201,
02010500202,
02010500301,
02010500302,
02010500401,
02010500402,
02010500501,
02010500502,
02010500601,
02010500602,
02010500701,
02010500702,
02010500801,
02010500802,
02010510101,
02010510102,
02010510201,
02010510202,
02010510301,
02010510302,
02010510401,
02010510402,
02010510501,
02010510502,30557690101729000916
02010510601,
02010510602,
02010510701,
02010510702,
02010510801,
02010510802,
02010520101,
02010520102,30557690101224001009
02010520201,
02010520202,30557690100617001077
02010520301,
02010520302,
02010520401,
02010520402,
02010520501,
02010520502,
02010520601,
02010520602,
02010520701,
02010520702,
02010520801,
02010520802,30557690101831000831
02010530101,
02010530102,
02010530201,
02010530202,
02010530301,
02010530302,
02010530401,
02010530402,
02010530501,
02010530502,
02010530601,
02010530602,
02010530701,
02010530702,30557690101123000913
02010530801,
02010530802,
02010540101,
02010540102,
02010540201,
02010540202,
02010540301,
02010540302,
02010540401,
02010540402,
02010540501,
02010540502,
02010540601,
02010540602,
02010540701,
02010540702,
02010540801,
02010540802,
02010550101,
02010550102,
02010550201,
02010550202,
02010550301,
02010550302,
02010550401,
02010550402,
02010550501,
02010550502,
02010550601,
02010550602,
02010550701,
02010550702,
02010550801,
02010550802,
02010560101,
02010560102,
02010560201,
02010560202,30557690100112000822
02010560301,
02010560302,
02010560401,
02010560402,
02010560501,
02010560502,
02010560601,
02010560602,
02010560701,
02010560702,
02010560801,
02010560802,
02010570101,
02010570102,
02010570201,
02010570202,
02010570301,
02010570302,30557690101426000879
02010570401,
02010570402,
02010570501,
02010570502,30557690100011001003
02010570601,
02010570602,
02010570701,
02010570702,
02010570801,
02010570802,
02010580101,
02010580102,
02010580201,
02010580202,
02010580301,
02010580302,
02010580401,
02010580402,30557690101527000963
02010580501,
02010580502,
02010580601,
02010580602,
02010580701,
02010580702,
02010580801,
02010580802,
02010590101,
02010590102,
02010590201,
02010590202,
02010590301,
02010590302,
02010590401,
02010590402,30557690101831001106
02010590501,
02010590502,
02010590601,
02010590602,
02010590701,
02010590702,
02010590801,
02010590802,30557690100516000912
02010600101,
02010600102,
02010600201,
02010600202,
02010600301,
02010600302,
02010600401,
02010600402,
02010600501,
02010600502,
02010600601,
02010600602,30557690101224001168
02010600701,
02010600702,
02010600801,
02010600802,
02020010101,30557690101831001491
02020010102,30557690101831001398
02020010201,30557690101628001372
02020010202,30557690101628001299
02020010301,30557690100112001312
02020010302,30557690100112001242
02020010401,30557690100011001256
02020010402,30557690100011001210
02020010501,30557690100718001280
02020010502,30557690100718001202
02020010601,30557690100314001390
02020010602,30557690100314001233
02020010701,30557690100213001274
02020010702,30557690100213001255
02020010801,30557690101224001558
02020010802,30557690101224001327
02020020101,30557690100921001631
02020020102,30557690100921000955
02020020201,30557690100718001563
02020020202,30557690100718001402
02020020301,30557690101123001493
02020020302,30557690101123001330
02020020401,30557690101831001329
02020020402,30557690101831001261
02020020501,30557690101123001260
02020020502,30557690101123001241
02020020601,30557690101325001348
02020020602,30557690101325001262
02020020701,30557690100213001450
02020020702,30557690100213001344
02020020801,30557690100112001477
02020020802,30557690100112001412
02020030101,30557690101426004691
02020030102,30557690100819001612
02020030201,30557690101932001621
02020030202,30557690101932001465
02020030301,30557690100516001497
02020030302,30557690100516001437
02020030401,30557690100011001555
02020030402,30557690100011001349
02020030501,30557690101527001351
02020030502,30557690101527001264
02020030601,30557690101022001496
02020030602,30557690101022001377
02020030701,30557690101729001605
02020030702,30557690101729001442
02020030801,30557690100213001686
